date,product_id,brand,storage_variant,category,price,units_sold,revenue,stock,discount,views,clicks,add_to_cart,purchases,bounce_rate,flipkart_price,amazon_price,myntra_price,day_of_week,month,is_weekend
2024-02-14,M108,OnePlus,128GB,Mobile,16781,23,385963,102,0,684,186,138,23,74.71,17644,15693,18112,2,2,0
2024-02-14,M109,OnePlus,256GB,Mobile,26068,35,912380,106,5,455,148,106,35,51.63,27015,25330,27523,2,2,0
2024-02-14,M110,Motorola,128GB,Mobile,14741,19,280079,120,5,476,99,49,19,62.1,15776,14358,15488,2,2,0
2024-02-14,M111,Motorola,128GB,Mobile,17532,33,578556,64,10,776,100,26,33,41.95,18506,16853,17184,2,2,0
2024-02-14,M112,Vivo,128GB,Mobile,13120,27,354240,126,0,668,174,136,27,51.04,14061,13056,12264,2,2,0
2024-02-14,M113,Vivo,64GB,Mobile,11344,9,102096,140,5,198,26,7,9,54.13,11407,12454,12164,2,2,0
2024-02-14,M114,Oppo,128GB,Mobile,14348,21,301308,48,0,450,143,84,21,41.37,13745,14128,13717,2,2,0
2024-02-14,M115,Oppo,128GB,Mobile,16299,32,521568,80,10,853,188,121,32,31.95,17926,17987,17314,2,2,0
2024-02-14,M116,Poco,256GB,Mobile,13192,18,237456,110,10,391,47,24,18,72.19,12846,14575,13067,2,2,0
2024-02-14,M117,Poco,128GB,Mobile,22394,5,111970,87,5,142,34,6,5,39.97,24593,21414,22122,2,2,0
2024-02-14,M118,Infinix,128GB,Mobile,12397,18,223146,95,5,454,98,42,18,31.38,13389,13190,11654,2,2,0
2024-02-14,M119,Tecno,64GB,Mobile,20988,21,440748,92,5,392,121,93,21,24.02,21227,22111,20618,2,2,0
2024-02-15,M100,Samsung,64GB,Mobile,29069,6,174414,141,0,104,37,17,6,46.38,29765,30280,29478,3,2,0
2024-02-15,M101,Samsung,128GB,Mobile,22519,23,517937,115,10,306,99,42,23,34.81,22330,22029,23425,3,2,0
2024-02-15,M102,Redmi,128GB,Mobile,10867,14,152138,80,10,262,57,43,14,29.79,11855,11588,10509,3,2,0
2024-02-15,M103,Redmi,64GB,Mobile,24078,18,433404,93,0,261,75,40,18,59.57,25607,25336,23538,3,2,0
2024-02-15,M104,Realme,128GB,Mobile,19550,36,703800,73,5,456,164,131,36,62.02,20864,18716,21075,3,2,0
2024-02-15,M105,Realme,64GB,Mobile,28937,32,925984,102,0,663,209,46,32,23.99,29079,29890,29087,3,2,0
2024-02-15,M106,iQOO,128GB,Mobile,19136,4,76544,127,10,82,25,13,4,75.74,19256,18188,17859,3,2,0
2024-02-15,M107,iQOO,256GB,Mobile,11505,30,345150,110,0,738,213,166,30,56.29,12382,12783,12290,3,2,0
2024-02-15,M108,OnePlus,128GB,Mobile,10533,11,115863,148,0,163,16,6,11,20.39,10069,10978,10179,3,2,0
2024-02-15,M109,OnePlus,256GB,Mobile,23237,14,325318,30,5,403,83,29,14,29.46,24691,23528,23184,3,2,0
2024-02-15,M110,Motorola,128GB,Mobile,14966,9,134694,146,10,208,42,23,9,65.24,16340,13696,14794,3,2,0
2024-02-15,M111,Motorola,128GB,Mobile,19891,18,358038,141,0,400,115,51,18,35.3,19263,19565,19392,3,2,0
2024-02-15,M112,Vivo,128GB,Mobile,11752,17,199784,76,10,205,60,35,17,68.66,12729,12040,11508,3,2,0
2024-02-15,M113,Vivo,64GB,Mobile,12065,11,132715,115,5,291,36,12,11,39.2,13139,11112,12532,3,2,0
2024-02-15,M114,Oppo,128GB,Mobile,11111,20,222220,110,5,465,140,66,20,45.59,11773,11666,10719,3,2,0
2024-02-15,M115,Oppo,128GB,Mobile,16788,6,100728,113,5,90,9,7,6,52.66,16410,15127,16377,3,2,0
2024-02-15,M116,Poco,256GB,Mobile,13118,31,406658,57,0,505,51,27,31,74.97,13793,12559,13832,3,2,0
2024-02-15,M117,Poco,128GB,Mobile,12553,15,188295,105,0,391,55,11,15,58.33,12801,13992,11670,3,2,0
2024-02-15,M118,Infinix,128GB,Mobile,24318,1,24318,86,10,17,5,2,1,77.01,25015,26368,22476,3,2,0
2024-02-15,M119,Tecno,64GB,Mobile,9237,8,73896,73,10,201,50,24,8,75.19,9889,8802,9277,3,2,0
2024-02-16,M100,Samsung,64GB,Mobile,21454,31,665074,46,10,428,72,46,31,37.55,22789,23520,23122,4,2,0
2024-02-16,M101,Samsung,128GB,Mobile,12320,6,73920,79,0,100,14,9,6,59.15,12895,13661,12176,4,2,0
2024-02-16,M102,Redmi,128GB,Mobile,13356,24,320544,70,0,711,170,59,24,20.07,13330,13882,13245,4,2,0
2024-02-16,M103,Redmi,64GB,Mobile,19805,9,178245,78,0,244,31,6,9,46.56,21088,19780,20011,4,2,0
2024-02-16,M104,Realme,128GB,Mobile,14681,37,543197,97,0,454,82,20,37,22.88,15623,14773,13818,4,2,0
2024-02-16,M105,Realme,64GB,Mobile,9249,11,101739,113,10,146,31,10,11,31.61,9804,10200,9444,4,2,0
2024-02-16,M106,iQOO,128GB,Mobile,23199,14,324786,122,5,288,90,31,14,73.31,24293,21174,24196,4,2,0
2024-02-16,M107,iQOO,256GB,Mobile,14212,29,412148,108,5,343,78,62,29,59.52,14147,13993,13456,4,2,0
2024-02-16,M108,OnePlus,128GB,Mobile,17118,7,119826,144,0,184,48,12,7,65.44,17488,16926,16449,4,2,0
2024-02-16,M109,OnePlus,256GB,Mobile,14587,25,364675,105,0,677,267,162,25,76.08,16000,15972,14652,4,2,0
2024-02-16,M110,Motorola,128GB,Mobile,20443,9,183987,70,5,263,100,57,9,57.85,19610,21514,21822,4,2,0
2024-02-16,M111,Motorola,128GB,Mobile,17213,6,103278,112,5,73,19,8,6,62.59,17701,17918,17023,4,2,0
2024-02-16,M112,Vivo,128GB,Mobile,16317,39,636363,106,10,834,172,132,39,43.93,17464,18010,17003,4,2,0
2024-02-16,M113,Vivo,64GB,Mobile,28413,2,56826,129,5,49,17,7,2,22.44,27983,30318,26626,4,2,0
2024-02-16,M114,Oppo,128GB,Mobile,19884,39,775476,96,0,1014,294,192,39,71.28,20470,20272,19578,4,2,0
2024-02-16,M115,Oppo,128GB,Mobile,26696,26,694096,125,0,459,118,57,26,20.96,27119,27988,28510,4,2,0
2024-02-16,M116,Poco,256GB,Mobile,17715,16,283440,36,10,474,140,47,16,29.69,18411,17397,16602,4,2,0
2024-02-16,M117,Poco,128GB,Mobile,24905,16,398480,44,5,304,47,30,16,42.79,27224,25715,23799,4,2,0
2024-02-16,M118,Infinix,128GB,Mobile,23733,5,118665,106,10,141,37,13,5,66.82,25770,22188,22910,4,2,0
2024-02-16,M119,Tecno,64GB,Mobile,27310,21,573510,76,0,529,103,81,21,61.67,27920,28458,27932,4,2,0
2024-02-17,M100,Samsung,64GB,Mobile,13607,37,503459,140,5,500,72,51,37,24.56,14185,12708,13250,5,2,1
2024-02-17,M101,Samsung,128GB,Mobile,22600,12,271200,99,5,186,33,25,12,62.21,22203,24813,20865,5,2,1
2024-02-17,M102,Redmi,128GB,Mobile,25434,5,127170,32,0,108,11,4,5,61.6,24194,23712,26641,5,2,1
2024-02-17,M103,Redmi,64GB,Mobile,9928,3,29784,57,5,60,13,8,3,23.0,10863,9739,10106,5,2,1
2024-02-17,M104,Realme,128GB,Mobile,11381,19,216239,94,5,248,66,44,19,67.32,11470,11039,11930,5,2,1
2024-02-17,M105,Realme,64GB,Mobile,25097,26,652522,84,5,377,47,19,26,22.23,25948,25269,24905,5,2,1
2024-02-17,M106,iQOO,128GB,Mobile,11430,35,400050,98,10,448,55,15,35,43.82,11486,12335,10591,5,2,1
2024-02-17,M107,iQOO,256GB,Mobile,14252,20,285040,40,5,277,80,16,20,21.84,15075,14006,13616,5,2,1
2024-02-17,M108,OnePlus,128GB,Mobile,11330,14,158620,147,10,156,23,10,14,40.92,11836,10359,10988,5,2,1
2024-02-17,M109,OnePlus,256GB,Mobile,13581,26,353106,71,10,473,113,81,26,74.58,13731,14584,12729,5,2,1
2024-02-17,M110,Motorola,128GB,Mobile,26294,5,131470,127,10,126,41,25,5,75.11,28756,24576,26564,5,2,1
2024-02-17,M111,Motorola,128GB,Mobile,18146,16,290336,85,10,264,54,30,16,37.34,19878,17485,18604,5,2,1
2024-02-17,M112,Vivo,128GB,Mobile,11897,28,333116,41,0,792,261,104,28,41.49,11679,11997,11955,5,2,1
2024-02-17,M113,Vivo,64GB,Mobile,13110,39,511290,108,5,481,95,25,39,37.02,12482,13438,13571,5,2,1
2024-02-17,M114,Oppo,128GB,Mobile,11212,12,134544,115,5,223,82,52,12,25.48,10909,11891,11702,5,2,1
2024-02-17,M115,Oppo,128GB,Mobile,13913,9,125217,120,0,154,39,14,9,78.22,14311,14331,12888,5,2,1
2024-02-17,M116,Poco,256GB,Mobile,10371,23,238533,93,0,593,188,89,23,79.1,11346,10374,10922,5,2,1
2024-02-17,M117,Poco,128GB,Mobile,24423,17,415191,130,10,368,145,65,17,60.73,26442,26012,26179,5,2,1
2024-02-17,M118,Infinix,128GB,Mobile,14697,18,264546,46,5,302,49,9,18,72.6,15030,15229,13759,5,2,1
2024-02-17,M119,Tecno,64GB,Mobile,13868,28,388304,72,0,373,100,64,28,28.32,13724,15024,14070,5,2,1
2024-02-18,M100,Samsung,64GB,Mobile,17020,17,289340,38,10,506,154,84,17,41.89,17577,17100,17559,6,2,1
2024-02-18,M101,Samsung,128GB,Mobile,26005,32,832160,39,10,850,157,70,32,43.57,26560,28960,24363,6,2,1
2024-02-18,M102,Redmi,128GB,Mobile,22423,4,89692,76,10,82,16,12,4,74.1,22701,22998,21142,6,2,1
2024-02-18,M103,Redmi,64GB,Mobile,23733,24,569592,51,10,608,187,122,24,27.71,23774,22244,23009,6,2,1
2024-02-18,M104,Realme,128GB,Mobile,14396,7,100772,128,5,70,8,1,7,61.35,15676,13223,13281,6,2,1
2024-02-18,M105,Realme,64GB,Mobile,25924,8,207392,122,10,116,12,8,8,59.84,26182,26806,26553,6,2,1
2024-02-18,M106,iQOO,128GB,Mobile,15735,1,15735,95,10,12,3,2,1,64.78,15992,15172,14480,6,2,1
2024-02-18,M107,iQOO,256GB,Mobile,11443,3,34329,61,0,80,8,3,3,25.16,12053,10437,11467,6,2,1
2024-02-18,M108,OnePlus,128GB,Mobile,24185,10,241850,79,5,106,31,14,10,32.51,23455,25117,24916,6,2,1
2024-02-18,M109,OnePlus,256GB,Mobile,15864,27,428328,100,0,416,104,34,27,44.04,16018,16873,14775,6,2,1
2024-02-18,M110,Motorola,128GB,Mobile,16488,27,445176,61,5,477,61,24,27,79.3,15685,15179,16558,6,2,1
2024-02-18,M111,Motorola,128GB,Mobile,19458,5,97290,135,5,90,22,17,5,59.33,19473,18555,19314,6,2,1
2024-02-18,M112,Vivo,128GB,Mobile,27291,33,900603,45,5,552,152,106,33,62.77,25952,24936,25198,6,2,1
2024-02-18,M113,Vivo,64GB,Mobile,11725,34,398650,58,0,545,57,16,34,74.42,11149,10938,11050,6,2,1
2024-02-18,M114,Oppo,128GB,Mobile,10928,30,327840,38,5,358,127,29,30,55.36,11569,10242,10745,6,2,1
2024-02-18,M115,Oppo,128GB,Mobile,18287,6,109722,71,5,127,50,28,6,34.09,19645,19974,19585,6,2,1
2024-02-18,M116,Poco,256GB,Mobile,26716,12,320592,31,5,261,82,49,12,26.84,25547,24607,27764,6,2,1
2024-02-18,M117,Poco,128GB,Mobile,15746,20,314920,102,5,201,71,33,20,71.22,15246,17519,14679,6,2,1
2024-02-18,M118,Infinix,128GB,Mobile,17050,38,647900,77,5,924,114,44,38,51.6,18536,17393,15871,6,2,1
2024-02-18,M119,Tecno,64GB,Mobile,26166,35,915810,123,0,586,143,63,35,23.87,26344,24677,25197,6,2,1
2024-02-19,M100,Samsung,64GB,Mobile,18032,30,540960,30,0,856,177,114,30,60.98,18720,16249,17691,0,2,0
2024-02-19,M101,Samsung,128GB,Mobile,23436,35,820260,59,0,986,215,55,35,75.41,23892,24268,24939,0,2,0
2024-02-19,M102,Redmi,128GB,Mobile,19215,1,19215,137,10,17,6,4,1,45.03,20684,17461,20692,0,2,0
2024-02-19,M103,Redmi,64GB,Mobile,20977,25,524425,127,0,295,60,38,25,43.63,20814,20286,19572,0,2,0
2024-02-19,M104,Realme,128GB,Mobile,20076,34,682584,56,0,886,100,52,34,67.33,21491,21500,19836,0,2,0
2024-02-19,M105,Realme,64GB,Mobile,16913,4,67652,92,5,50,9,2,4,60.46,18188,17300,17572,0,2,0
2024-02-19,M106,iQOO,128GB,Mobile,13198,6,79188,65,10,114,44,10,6,40.93,13256,13525,12685,0,2,0
2024-02-19,M107,iQOO,256GB,Mobile,11438,34,388892,144,0,925,247,166,34,73.65,11097,12734,11602,0,2,0
2024-02-19,M108,OnePlus,128GB,Mobile,21181,24,508344,144,10,371,135,85,24,70.81,21168,22003,19898,0,2,0
2024-02-19,M109,OnePlus,256GB,Mobile,22519,38,855722,40,10,735,256,107,38,24.42,22899,20804,23953,0,2,0
2024-02-19,M110,Motorola,128GB,Mobile,11817,26,307242,47,10,350,39,18,26,60.85,12085,12890,11166,0,2,0
2024-02-19,M111,Motorola,128GB,Mobile,11206,4,44824,102,10,67,13,2,4,71.72,11194,12190,11720,0,2,0
2024-02-19,M112,Vivo,128GB,Mobile,21827,16,349232,46,10,381,101,79,16,32.17,22683,21162,20206,0,2,0
2024-02-19,M113,Vivo,64GB,Mobile,18579,21,390159,138,5,439,171,71,21,78.72,18087,17846,19288,0,2,0
2024-02-19,M114,Oppo,128GB,Mobile,20588,21,432348,136,10,258,96,56,21,79.25,22341,18907,20648,0,2,0
2024-02-19,M115,Oppo,128GB,Mobile,19400,15,291000,64,5,307,47,30,15,45.33,21236,18065,18858,0,2,0
2024-02-19,M116,Poco,256GB,Mobile,12447,38,472986,47,0,618,182,88,38,64.01,13317,12945,11551,0,2,0
2024-02-19,M117,Poco,128GB,Mobile,13570,11,149270,43,0,201,61,13,11,65.45,14306,15041,13825,0,2,0
2024-02-19,M118,Infinix,128GB,Mobile,23494,27,634338,70,5,376,88,68,27,49.15,25740,21154,24922,0,2,0
2024-02-19,M119,Tecno,64GB,Mobile,12560,14,175840,75,10,385,126,37,14,50.55,12486,13979,12863,0,2,0
2024-02-20,M100,Samsung,64GB,Mobile,23567,17,400639,89,5,415,91,26,17,59.49,22877,22326,25319,1,2,0
2024-02-20,M101,Samsung,128GB,Mobile,13929,20,278580,50,0,477,102,46,20,75.61,13607,12889,13846,1,2,0
2024-02-20,M102,Redmi,128GB,Mobile,29769,21,625149,57,0,431,134,29,21,25.27,29711,30087,29758,1,2,0
2024-02-20,M103,Redmi,64GB,Mobile,14860,16,237760,121,0,363,135,108,16,29.69,14395,15617,14133,1,2,0
2024-02-20,M104,Realme,128GB,Mobile,20573,4,82292,95,5,91,14,11,4,29.53,19551,18590,19223,1,2,0
2024-02-20,M105,Realme,64GB,Mobile,18802,12,225624,134,5,228,77,42,12,46.63,18443,20239,17689,1,2,0
2024-02-20,M106,iQOO,128GB,Mobile,10467,29,303543,139,5,817,83,52,29,61.95,10312,11212,10325,1,2,0
2024-02-20,M107,iQOO,256GB,Mobile,25395,16,406320,100,10,259,82,57,16,43.82,25745,26945,26681,1,2,0
2024-02-20,M108,OnePlus,128GB,Mobile,12447,9,112023,43,5,191,71,34,9,30.14,12347,12620,11784,1,2,0
2024-02-20,M109,OnePlus,256GB,Mobile,13979,15,209685,37,0,431,43,22,15,37.49,14350,14085,12885,1,2,0
2024-02-20,M110,Motorola,128GB,Mobile,14283,26,371358,135,0,507,131,98,26,52.13,15522,14787,13240,1,2,0
2024-02-20,M111,Motorola,128GB,Mobile,19977,6,119862,110,10,77,17,8,6,57.35,21477,19294,19760,1,2,0
2024-02-20,M112,Vivo,128GB,Mobile,26172,5,130860,63,10,111,40,12,5,46.03,24986,26886,25697,1,2,0
2024-02-20,M113,Vivo,64GB,Mobile,10714,29,310706,55,0,797,176,72,29,21.5,10807,10701,11291,1,2,0
2024-02-20,M114,Oppo,128GB,Mobile,14220,22,312840,145,0,649,112,69,22,77.58,13881,13981,14522,1,2,0
2024-02-20,M115,Oppo,128GB,Mobile,14014,30,420420,150,0,844,90,38,30,21.76,15304,14798,14796,1,2,0
2024-02-20,M116,Poco,256GB,Mobile,11659,37,431383,148,0,444,118,38,37,66.39,12729,11293,11864,1,2,0
2024-02-20,M117,Poco,128GB,Mobile,21773,32,696736,80,10,431,142,70,32,48.97,20913,24293,20175,1,2,0
2024-02-20,M118,Infinix,128GB,Mobile,10417,28,291676,117,5,472,64,20,28,55.41,11133,10504,11223,1,2,0
2024-02-20,M119,Tecno,64GB,Mobile,14878,12,178536,57,5,340,79,40,12,41.06,14798,16655,14467,1,2,0
2024-02-21,M100,Samsung,64GB,Mobile,18059,10,180590,87,5,123,46,26,10,46.48,17852,19552,17540,2,2,0
2024-02-21,M101,Samsung,128GB,Mobile,10021,40,400840,109,10,1063,164,71,40,51.53,10274,9602,9707,2,2,0
2024-02-21,M102,Redmi,128GB,Mobile,16247,32,519904,67,10,360,43,28,32,41.66,16426,16294,16811,2,2,0
2024-02-21,M103,Redmi,64GB,Mobile,21150,4,84600,91,10,45,4,1,4,35.71,20466,22235,22504,2,2,0
2024-02-21,M104,Realme,128GB,Mobile,12230,9,110070,79,5,242,47,25,9,76.87,12444,11934,11749,2,2,0
2024-02-21,M105,Realme,64GB,Mobile,23737,34,807058,112,0,914,342,157,34,58.37,24207,25261,22642,2,2,0
2024-02-21,M106,iQOO,128GB,Mobile,16347,35,572145,132,10,400,120,53,35,58.55,17595,16586,17259,2,2,0
2024-02-21,M107,iQOO,256GB,Mobile,10107,23,232461,130,5,626,98,56,23,31.77,10768,9420,10564,2,2,0
2024-02-21,M108,OnePlus,128GB,Mobile,23146,32,740672,130,10,446,70,23,32,40.39,22591,23216,22692,2,2,0
2024-02-21,M109,OnePlus,256GB,Mobile,19145,21,402045,94,10,216,29,21,21,43.49,20947,18313,19860,2,2,0
2024-02-21,M110,Motorola,128GB,Mobile,21589,2,43178,53,5,60,7,4,2,36.51,22554,20038,22836,2,2,0
2024-02-21,M111,Motorola,128GB,Mobile,18403,2,36806,58,10,56,5,4,2,59.69,19604,19681,17783,2,2,0
2024-02-21,M112,Vivo,128GB,Mobile,19205,31,595355,133,0,925,268,91,31,79.73,19478,18574,19598,2,2,0
2024-02-21,M113,Vivo,64GB,Mobile,25980,38,987240,128,5,545,112,46,38,44.48,27204,24462,26934,2,2,0
2024-02-21,M114,Oppo,128GB,Mobile,17627,16,282032,42,0,267,41,28,16,53.65,18649,16466,16499,2,2,0
2024-02-21,M115,Oppo,128GB,Mobile,17006,4,68024,98,5,89,13,2,4,20.82,16921,16744,16533,2,2,0
2024-02-21,M116,Poco,256GB,Mobile,15470,25,386750,138,10,737,200,121,25,31.73,16671,17207,14959,2,2,0
2024-02-21,M117,Poco,128GB,Mobile,21626,16,346016,52,0,229,55,22,16,74.28,23461,20420,23321,2,2,0
2024-02-21,M118,Infinix,128GB,Mobile,27944,23,642712,133,5,563,164,49,23,35.57,27268,31165,26318,2,2,0
2024-02-21,M119,Tecno,64GB,Mobile,29384,23,675832,120,0,642,210,99,23,41.81,29011,31549,28598,2,2,0
2024-02-22,M100,Samsung,64GB,Mobile,25740,37,952380,48,10,850,232,52,37,61.84,25397,25142,25399,3,2,0
2024-02-22,M101,Samsung,128GB,Mobile,15359,20,307180,99,5,367,99,75,20,66.91,16454,17154,16032,3,2,0
2024-02-22,M102,Redmi,128GB,Mobile,14964,6,89784,34,5,71,27,13,6,38.3,15391,16638,15598,3,2,0
2024-02-22,M103,Redmi,64GB,Mobile,11840,15,177600,107,0,338,85,60,15,66.62,12697,12662,12163,3,2,0
2024-02-22,M104,Realme,128GB,Mobile,9587,1,9587,91,10,25,6,1,1,63.22,9543,10529,9048,3,2,0
2024-02-22,M105,Realme,64GB,Mobile,18783,9,169047,55,10,228,85,67,9,32.5,17858,20157,17944,3,2,0
2024-02-22,M106,iQOO,128GB,Mobile,19048,21,400008,52,10,540,131,58,21,76.38,20095,19436,17868,3,2,0
2024-02-22,M107,iQOO,256GB,Mobile,11951,38,454138,48,0,604,125,67,38,63.47,11770,12426,12216,3,2,0
2024-02-22,M108,OnePlus,128GB,Mobile,14641,34,497794,138,0,627,159,114,34,45.75,14069,15146,15578,3,2,0
2024-02-22,M109,OnePlus,256GB,Mobile,21956,26,570856,77,0,688,158,96,26,31.92,23071,22087,20227,3,2,0
2024-02-22,M110,Motorola,128GB,Mobile,29202,20,584040,73,0,582,126,89,20,31.9,31746,31913,27404,3,2,0
2024-02-22,M111,Motorola,128GB,Mobile,20571,28,575988,50,0,583,201,134,28,71.37,19786,21902,20664,3,2,0
2024-02-22,M112,Vivo,128GB,Mobile,23367,12,280404,70,10,289,73,55,12,52.82,24430,25336,22289,3,2,0
2024-02-22,M113,Vivo,64GB,Mobile,25572,40,1022880,143,10,839,244,88,40,71.28,25649,26444,24182,3,2,0
2024-02-22,M114,Oppo,128GB,Mobile,21692,38,824296,115,0,886,198,94,38,78.72,20845,21232,21562,3,2,0
2024-02-22,M115,Oppo,128GB,Mobile,14957,19,284183,69,5,343,100,40,19,34.42,15829,14794,13853,3,2,0
2024-02-22,M116,Poco,256GB,Mobile,14172,1,14172,123,0,10,4,3,1,41.9,15112,13928,15075,3,2,0
2024-02-22,M117,Poco,128GB,Mobile,27331,37,1011247,138,5,852,87,49,37,74.07,27803,28431,25243,3,2,0
2024-02-22,M118,Infinix,128GB,Mobile,11061,21,232281,107,0,358,66,23,21,66.39,11979,11950,11247,3,2,0
2024-02-22,M119,Tecno,64GB,Mobile,15514,7,108598,102,10,174,66,52,7,53.65,16566,14430,16436,3,2,0
2024-02-23,M100,Samsung,64GB,Mobile,26258,5,131290,72,0,134,29,14,5,34.63,26404,23854,28100,4,2,0
2024-02-23,M101,Samsung,128GB,Mobile,16908,11,185988,70,5,296,84,54,11,61.43,17474,15561,15637,4,2,0
2024-02-23,M102,Redmi,128GB,Mobile,11616,22,255552,115,10,494,57,33,22,21.43,12042,11131,11097,4,2,0
2024-02-23,M103,Redmi,64GB,Mobile,24635,14,344890,63,0,296,69,16,14,41.67,23534,24661,23552,4,2,0
2024-02-23,M104,Realme,128GB,Mobile,16358,23,376234,38,10,599,67,51,23,30.49,17380,17159,15928,4,2,0
2024-02-23,M105,Realme,64GB,Mobile,18410,1,18410,122,0,18,4,3,1,29.91,19052,17160,18831,4,2,0
2024-02-23,M106,iQOO,128GB,Mobile,10998,27,296946,86,5,278,33,20,27,31.82,11484,11237,11586,4,2,0
2024-02-23,M107,iQOO,256GB,Mobile,14677,25,366925,93,5,338,130,103,25,65.51,15101,14444,13967,4,2,0
2024-02-23,M108,OnePlus,128GB,Mobile,19358,7,135506,78,10,81,30,20,7,46.81,18869,19098,19188,4,2,0
2024-02-23,M109,OnePlus,256GB,Mobile,23139,15,347085,113,10,400,156,49,15,70.67,24538,24362,21659,4,2,0
2024-02-23,M110,Motorola,128GB,Mobile,14562,3,43686,39,5,67,16,7,3,58.1,14509,13359,13540,4,2,0
2024-02-23,M111,Motorola,128GB,Mobile,19663,17,334271,70,0,346,119,23,17,34.5,19681,21414,19672,4,2,0
2024-02-23,M112,Vivo,128GB,Mobile,13431,11,147741,73,0,117,15,9,11,28.26,14478,14632,14489,4,2,0
2024-02-23,M113,Vivo,64GB,Mobile,22303,5,111515,123,0,121,34,9,5,41.26,22112,21378,24004,4,2,0
2024-02-23,M114,Oppo,128GB,Mobile,27925,39,1089075,73,0,1082,175,123,39,61.83,27307,29563,26994,4,2,0
2024-02-23,M115,Oppo,128GB,Mobile,23236,28,650608,33,10,284,66,34,28,21.39,24137,21069,22776,4,2,0
2024-02-23,M116,Poco,256GB,Mobile,13865,28,388220,143,10,469,70,33,28,32.58,15240,13263,13602,4,2,0
2024-02-23,M117,Poco,128GB,Mobile,15147,22,333234,42,0,336,41,12,22,74.53,14644,16766,15162,4,2,0
2024-02-23,M118,Infinix,128GB,Mobile,16735,36,602460,82,0,970,232,105,36,69.46,16404,18394,16751,4,2,0
2024-02-23,M119,Tecno,64GB,Mobile,26313,19,499947,114,5,441,128,49,19,24.72,27941,26072,25472,4,2,0
2024-02-24,M100,Samsung,64GB,Mobile,19745,4,78980,42,0,52,8,2,4,34.34,20902,20770,20459,5,2,1
2024-02-24,M101,Samsung,128GB,Mobile,20586,32,658752,100,10,681,215,50,32,36.49,22129,22640,21811,5,2,1
2024-02-24,M102,Redmi,128GB,Mobile,15032,1,15032,76,0,15,4,2,1,31.08,15082,14469,14970,5,2,1
2024-02-24,M103,Redmi,64GB,Mobile,24011,39,936429,67,0,861,221,82,39,53.08,23696,25785,23215,5,2,1
2024-02-24,M104,Realme,128GB,Mobile,25739,2,51478,42,0,44,6,3,2,26.66,27838,23921,25773,5,2,1
2024-02-24,M105,Realme,64GB,Mobile,16781,19,318839,111,0,216,67,44,19,33.41,17425,18060,15873,5,2,1
2024-02-24,M106,iQOO,128GB,Mobile,12049,8,96392,138,5,129,47,31,8,60.61,11998,13009,11968,5,2,1
2024-02-24,M107,iQOO,256GB,Mobile,19098,32,611136,90,5,676,141,71,32,77.27,19758,21148,19230,5,2,1
2024-02-24,M108,OnePlus,128GB,Mobile,18683,35,653905,112,0,615,222,154,35,78.61,18273,20093,18204,5,2,1
2024-02-24,M109,OnePlus,256GB,Mobile,22698,25,567450,77,0,658,219,63,25,55.08,23918,20559,23247,5,2,1
2024-02-24,M110,Motorola,128GB,Mobile,22104,3,66312,87,0,50,8,1,3,48.6,21925,20487,20369,5,2,1
2024-02-24,M111,Motorola,128GB,Mobile,17695,17,300815,89,5,325,76,37,17,38.76,17607,18228,17410,5,2,1
2024-02-24,M112,Vivo,128GB,Mobile,16542,4,66168,102,5,68,20,15,4,21.88,15986,17907,16471,5,2,1
2024-02-24,M113,Vivo,64GB,Mobile,13456,7,94192,115,10,176,25,20,7,31.19,13846,14479,13179,5,2,1
2024-02-24,M114,Oppo,128GB,Mobile,11527,35,403445,74,10,460,152,88,35,31.99,11929,12494,10662,5,2,1
2024-02-24,M115,Oppo,128GB,Mobile,21208,36,763488,59,10,812,145,78,36,25.73,21249,22369,21365,5,2,1
2024-02-24,M116,Poco,256GB,Mobile,11398,34,387532,134,5,483,70,56,34,39.05,11485,10579,11843,5,2,1
2024-02-24,M117,Poco,128GB,Mobile,21345,31,661695,117,10,797,174,88,31,63.15,22181,23200,20371,5,2,1
2024-02-24,M118,Infinix,128GB,Mobile,28766,20,575320,90,0,590,101,68,20,45.52,29772,30959,30728,5,2,1
2024-02-24,M119,Tecno,64GB,Mobile,11957,3,35871,145,5,86,11,3,3,65.2,12670,10783,12427,5,2,1
2024-02-25,M100,Samsung,64GB,Mobile,23806,34,809404,145,10,369,101,36,34,51.54,24861,22094,23220,6,2,1
2024-02-25,M101,Samsung,128GB,Mobile,25853,10,258530,109,10,230,79,40,10,29.59,25922,24378,25169,6,2,1
2024-02-25,M102,Redmi,128GB,Mobile,13243,11,145673,52,5,260,33,19,11,54.26,13889,14442,12965,6,2,1
2024-02-25,M103,Redmi,64GB,Mobile,16943,3,50829,46,0,35,12,8,3,34.43,17857,16942,17816,6,2,1
2024-02-25,M104,Realme,128GB,Mobile,23873,28,668444,117,0,520,205,84,28,76.99,25072,22631,22634,6,2,1
2024-02-25,M105,Realme,64GB,Mobile,14954,39,583206,48,10,836,273,180,39,76.46,15011,14483,15027,6,2,1
2024-02-25,M106,iQOO,128GB,Mobile,17527,5,87635,146,5,89,18,3,5,62.74,18859,18884,16469,6,2,1
2024-02-25,M107,iQOO,256GB,Mobile,12208,26,317408,101,5,406,157,47,26,74.86,13428,12969,11459,6,2,1
2024-02-25,M108,OnePlus,128GB,Mobile,26684,18,480312,139,5,540,161,88,18,33.65,27130,24731,25563,6,2,1
