date,product_id,product_name,flipkart_price,amazon_price,myntra_price
2024-05-06,M104,Narzo 60,15723,17764,16510
2024-05-06,M105,C55,17125,16633,15085
2024-05-06,M106,Z7 5G,23759,22681,26116
2024-05-06,M107,Neo 7 Pro,28026,26579,27362
2024-05-06,M108,Nord CE 3 Lite,10798,10191,10633
2024-05-06,M109,Nord 3 5G,19877,22137,21119
2024-05-06,M110,G73 5G,9681,10160,9876
2024-05-06,M111,Edge 40 Neo,19319,17072,18660
2024-05-06,M112,T2 5G,28449,29031,29345
2024-05-06,M113,Y27,14573,15170,14244
2024-05-06,M114,A78,14196,13620,14481
2024-05-06,M115,Reno8 T,11654,9759,10980
2024-05-06,M116,X5 Pro,9624,9612,10136
2024-05-06,M117,M6 Pro,23462,23478,21059
2024-05-06,M118,Zero 5G 2023,24569,23148,20738
2024-05-06,M119,Spark 10,13362,15265,12920
2024-05-07,M100,Galaxy M14,25297,27377,26182
2024-05-07,M101,Galaxy A15,24746,24782,24772
2024-05-07,M102,Note 12,18414,20964,20014
2024-05-07,M103,12C,25724,26811,28681
2024-05-07,M104,Narzo 60,10141,11187,10046
2024-05-07,M105,C55,10727,10924,9655
2024-05-07,M106,Z7 5G,12756,13010,12977
2024-05-07,M107,Neo 7 Pro,14384,13739,13741
2024-05-07,M108,Nord CE 3 Lite,24972,22263,23098
2024-05-07,M109,Nord 3 5G,16771,15403,16866
2024-05-07,M110,G73 5G,15762,15242,14513
2024-05-07,M111,Edge 40 Neo,28673,29952,27232
2024-05-07,M112,T2 5G,24392,20559,22275
2024-05-07,M113,Y27,9839,10114,10143
2024-05-07,M114,A78,17111,16694,17149
2024-05-07,M115,Reno8 T,20119,17789,18942
2024-05-07,M116,X5 Pro,27322,25273,26331
2024-05-07,M117,M6 Pro,24746,27090,26589
2024-05-07,M118,Zero 5G 2023,12148,12312,12311
2024-05-07,M119,Spark 10,14022,14025,12929
2024-05-08,M100,Galaxy M14,24932,25628,22249
2024-05-08,M101,Galaxy A15,19198,19773,19097
2024-05-08,M102,Note 12,25502,26388,24365
2024-05-08,M103,12C,22269,19894,19772
2024-05-08,M104,Narzo 60,21170,21555,19825
2024-05-08,M105,C55,9273,9701,8510
2024-05-08,M106,Z7 5G,9845,8615,9971
2024-05-08,M107,Neo 7 Pro,24778,24724,25516
2024-05-08,M108,Nord CE 3 Lite,19905,21453,21296
2024-05-08,M109,Nord 3 5G,28847,25592,28701
2024-05-08,M110,G73 5G,13601,12296,13047
2024-05-08,M111,Edge 40 Neo,27209,25578,30463
2024-05-08,M112,T2 5G,11087,9951,9886
2024-05-08,M113,Y27,15819,16627,16241
2024-05-08,M114,A78,9638,9668,10371
2024-05-08,M115,Reno8 T,15800,18152,16556
2024-05-08,M116,X5 Pro,19415,17391,16770
2024-05-08,M117,M6 Pro,24890,24015,24274
2024-05-08,M118,Zero 5G 2023,23421,26278,23790
2024-05-08,M119,Spark 10,18481,16474,17107
2024-05-09,M100,Galaxy M14,12429,13292,13786
2024-05-09,M101,Galaxy A15,24947,28436,28224
2024-05-09,M102,Note 12,26938,24609,26474
2024-05-09,M103,12C,29605,25800,27621
2024-05-09,M104,Narzo 60,13378,12378,12927
2024-05-09,M105,C55,16247,17714,16320
2024-05-09,M106,Z7 5G,26239,24245,23433
2024-05-09,M107,Neo 7 Pro,15910,15174,15399
2024-05-09,M108,Nord CE 3 Lite,29430,28628,28202
2024-05-09,M109,Nord 3 5G,12185,11943,11421
2024-05-09,M110,G73 5G,19332,18766,19717
2024-05-09,M111,Edge 40 Neo,24574,25329,25357
2024-05-09,M112,T2 5G,10760,9663,11049
2024-05-09,M113,Y27,17898,19681,18924
2024-05-09,M114,A78,20812,20985,18762
2024-05-09,M115,Reno8 T,22815,20471,21159
2024-05-09,M116,X5 Pro,9409,9053,9542
2024-05-09,M117,M6 Pro,11925,12488,12539
2024-05-09,M118,Zero 5G 2023,20050,19195,20302
2024-05-09,M119,Spark 10,10818,11006,9618
2024-05-10,M100,Galaxy M14,25559,24636,24975
2024-05-10,M101,Galaxy A15,17621,19494,17957
2024-05-10,M102,Note 12,16596,18606,17314
2024-05-10,M103,12C,18907,20698,17333
2024-05-10,M104,Narzo 60,11363,11578,11056
2024-05-10,M105,C55,12752,11530,11829
2024-05-10,M106,Z7 5G,15156,13313,14750
2024-05-10,M107,Neo 7 Pro,21569,20010,21776
2024-05-10,M108,Nord CE 3 Lite,14022,13187,14071
2024-05-10,M109,Nord 3 5G,12065,10097,11512
2024-05-10,M110,G73 5G,13347,13190,11431
2024-05-10,M111,Edge 40 Neo,27768,30319,26660
2024-05-10,M112,T2 5G,24184,21138,21924
2024-05-10,M113,Y27,17133,16675,14713
2024-05-10,M114,A78,10561,10725,9670
2024-05-10,M115,Reno8 T,22925,19543,21462
2024-05-10,M116,X5 Pro,19617,20338,19679
2024-05-10,M117,M6 Pro,22521,21296,23323
2024-05-10,M118,Zero 5G 2023,16323,15734,16325
2024-05-10,M119,Spark 10,26512,26318,28466
2024-05-11,M100,Galaxy M14,16043,15035,14616
2024-05-11,M101,Galaxy A15,17109,16138,17502
2024-05-11,M102,Note 12,25341,27156,23534
2024-05-11,M103,12C,11521,11716,10731
2024-05-11,M104,Narzo 60,26933,29212,29620
2024-05-11,M105,C55,18399,17814,18237
2024-05-11,M106,Z7 5G,15697,14522,14048
2024-05-11,M107,Neo 7 Pro,29460,29923,26956
2024-05-11,M108,Nord CE 3 Lite,8958,8508,9618
2024-05-11,M109,Nord 3 5G,12267,12732,11015
2024-05-11,M110,G73 5G,10644,11340,11860
2024-05-11,M111,Edge 40 Neo,14349,15715,15857
2024-05-11,M112,T2 5G,12492,11325,11186
2024-05-11,M113,Y27,24420,23878,24232
2024-05-11,M114,A78,28459,27770,24391
2024-05-11,M115,Reno8 T,18178,19206,20220
2024-05-11,M116,X5 Pro,13450,12302,13487
2024-05-11,M117,M6 Pro,25244,26945,24454
2024-05-11,M118,Zero 5G 2023,16904,14931,16068
2024-05-11,M119,Spark 10,17005,16652,16911
2024-05-12,M100,Galaxy M14,22663,21991,22609
2024-05-12,M101,Galaxy A15,10259,9059,9245
2024-05-12,M102,Note 12,22111,20047,21676
2024-05-12,M103,12C,14802,12671,13497
2024-05-12,M104,Narzo 60,27870,30885,28582
2024-05-12,M105,C55,16000,18432,16376
2024-05-12,M106,Z7 5G,16430,18199,17124
2024-05-12,M107,Neo 7 Pro,20127,17841,20525
2024-05-12,M108,Nord CE 3 Lite,15717,15251,15876
2024-05-12,M109,Nord 3 5G,13005,12660,14294
2024-05-12,M110,G73 5G,19442,22556,19564
2024-05-12,M111,Edge 40 Neo,23158,22050,20050
2024-05-12,M112,T2 5G,18161,18848,16582
2024-05-12,M113,Y27,13528,14500,14323
2024-05-12,M114,A78,22749,20377,20274
2024-05-12,M115,Reno8 T,14147,13691,15883
2024-05-12,M116,X5 Pro,14274,15610,13500
2024-05-12,M117,M6 Pro,19644,19026,18909
2024-05-12,M118,Zero 5G 2023,10172,9451,10877
2024-05-12,M119,Spark 10,26543,25028,24273
2024-05-13,M100,Galaxy M14,22658,21849,19464
2024-05-13,M101,Galaxy A15,13567,12851,13256
2024-05-13,M102,Note 12,15989,16986,14138
2024-05-13,M103,12C,11660,12546,11377
2024-05-13,M104,Narzo 60,27715,27085,24912
2024-05-13,M105,C55,24134,24530,25811
2024-05-13,M106,Z7 5G,23443,25201,25781
2024-05-13,M107,Neo 7 Pro,26302,24675,23861
2024-05-13,M108,Nord CE 3 Lite,26272,23719,26423
2024-05-13,M109,Nord 3 5G,17873,16270,17703
2024-05-13,M110,G73 5G,22449,22996,23729
2024-05-13,M111,Edge 40 Neo,20711,21764,21426
2024-05-13,M112,T2 5G,17507,14885,16084
2024-05-13,M113,Y27,11898,11723,12170
2024-05-13,M114,A78,22201,23764,21491
2024-05-13,M115,Reno8 T,24982,23439,23538
2024-05-13,M116,X5 Pro,23112,22803,23835
2024-05-13,M117,M6 Pro,22167,21050,21705
2024-05-13,M118,Zero 5G 2023,20131,18130,19575
2024-05-13,M119,Spark 10,14914,14363,14057
2024-05-14,M100,Galaxy M14,12822,12687,11562
2024-05-14,M101,Galaxy A15,17428,17681,17916
2024-05-14,M102,Note 12,12553,13025,11103
2024-05-14,M103,12C,12713,12000,13243
2024-05-14,M104,Narzo 60,10653,10152,10420
2024-05-14,M105,C55,14325,13833,14000
2024-05-14,M106,Z7 5G,18759,17185,17270
2024-05-14,M107,Neo 7 Pro,15146,14090,14513
2024-05-14,M108,Nord CE 3 Lite,28272,28393,26558
2024-05-14,M109,Nord 3 5G,19363,20191,18506
2024-05-14,M110,G73 5G,23016,24097,21400
2024-05-14,M111,Edge 40 Neo,10812,9056,9493
2024-05-14,M112,T2 5G,13689,13876,13332
2024-05-14,M113,Y27,17018,14757,15090
2024-05-14,M114,A78,27827,26455,25128
2024-05-14,M115,Reno8 T,25495,21924,22848
2024-05-14,M116,X5 Pro,20871,20196,21184
2024-05-14,M117,M6 Pro,16815,14827,16705
2024-05-14,M118,Zero 5G 2023,10245,10772,10139
2024-05-14,M119,Spark 10,13561,14887,13790
2024-05-15,M100,Galaxy M14,23076,23114,24009
2024-05-15,M101,Galaxy A15,20432,19988,20028
2024-05-15,M102,Note 12,22871,22593,21877
2024-05-15,M103,12C,18916,20278,17774
2024-05-15,M104,Narzo 60,15892,16186,14467
2024-05-15,M105,C55,25549,29130,27262
2024-05-15,M106,Z7 5G,22091,22226,22117
2024-05-15,M107,Neo 7 Pro,25030,26277,28097
2024-05-15,M108,Nord CE 3 Lite,14068,13188,13533
2024-05-15,M109,Nord 3 5G,19244,20882,20431
2024-05-15,M110,G73 5G,30725,28701,26579
2024-05-15,M111,Edge 40 Neo,11860,11142,10154
2024-05-15,M112,T2 5G,23147,20357,22950
2024-05-15,M113,Y27,17550,17537,17928
2024-05-15,M114,A78,24786,25905,24188
2024-05-15,M115,Reno8 T,9859,9408,10376
2024-05-15,M116,X5 Pro,22857,23970,21957
2024-05-15,M117,M6 Pro,25412,29165,25501
2024-05-15,M118,Zero 5G 2023,24234,23647,21512
2024-05-15,M119,Spark 10,19532,21179,19918
2024-05-16,M100,Galaxy M14,14897,14344,14503
2024-05-16,M101,Galaxy A15,28564,27805,29275
2024-05-16,M102,Note 12,18425,20892,18322
2024-05-16,M103,12C,24713,26845,26519
2024-05-16,M104,Narzo 60,28700,32386,28714
2024-05-16,M105,C55,28318,26550,27873
2024-05-16,M106,Z7 5G,27735,27639,30031
2024-05-16,M107,Neo 7 Pro,17255,16747,16998
2024-05-16,M108,Nord CE 3 Lite,19226,17317,18072
2024-05-16,M109,Nord 3 5G,19944,18811,20917
2024-05-16,M110,G73 5G,24851,23946,25337
2024-05-16,M111,Edge 40 Neo,22824,21160,21403
2024-05-16,M112,T2 5G,31374,31813,30354
2024-05-16,M113,Y27,17617,18243,17912
2024-05-16,M114,A78,18608,15938,17792
2024-05-16,M115,Reno8 T,15820,17936,15356
2024-05-16,M116,X5 Pro,12688,14040,14170
2024-05-16,M117,M6 Pro,27256,27168,24905
2024-05-16,M118,Zero 5G 2023,15907,15072,13566
2024-05-16,M119,Spark 10,11648,11757,10720
2024-05-17,M100,Galaxy M14,24584,25150,22574
2024-05-17,M101,Galaxy A15,15157,16416,15422
2024-05-17,M102,Note 12,17465,20116,18695
2024-05-17,M103,12C,19387,20836,18588
2024-05-17,M104,Narzo 60,24176,25867,23777
2024-05-17,M105,C55,26401,23681,25840
2024-05-17,M106,Z7 5G,14414,14281,14376
2024-05-17,M107,Neo 7 Pro,14846,14489,14877
2024-05-17,M108,Nord CE 3 Lite,29241,27677,29114
2024-05-17,M109,Nord 3 5G,12507,14168,12522
2024-05-17,M110,G73 5G,15344,15433,14830
2024-05-17,M111,Edge 40 Neo,18180,19040,18432
2024-05-17,M112,T2 5G,16070,15258,15096
2024-05-17,M113,Y27,26425,27807,26052
2024-05-17,M114,A78,23469,25883,26019
2024-05-17,M115,Reno8 T,20510,22779,21168
2024-05-17,M116,X5 Pro,10303,11554,10286
2024-05-17,M117,M6 Pro,22322,21246,20937
2024-05-17,M118,Zero 5G 2023,23870,24640,23121
2024-05-17,M119,Spark 10,10857,10710,10080
2024-05-18,M100,Galaxy M14,21017,22767,20430
2024-05-18,M101,Galaxy A15,16763,18626,17491
2024-05-18,M102,Note 12,16552,13972,16629
2024-05-18,M103,12C,13782,13622,11933
2024-05-18,M104,Narzo 60,14207,16292,14595
2024-05-18,M105,C55,23262,22382,23404
2024-05-18,M106,Z7 5G,17634,18272,17892
2024-05-18,M107,Neo 7 Pro,16397,16049,16218
2024-05-18,M108,Nord CE 3 Lite,9980,9727,9995
2024-05-18,M109,Nord 3 5G,16388,15608,17576
2024-05-18,M110,G73 5G,22113,23617,23458
2024-05-18,M111,Edge 40 Neo,21783,21756,23919
2024-05-18,M112,T2 5G,27955,23918,24997
2024-05-18,M113,Y27,28126,32062,26832
2024-05-18,M114,A78,27840,31222,26350
2024-05-18,M115,Reno8 T,14650,15071,13055
2024-05-18,M116,X5 Pro,26230,25831,24402
2024-05-18,M117,M6 Pro,29285,28433,28653
2024-05-18,M118,Zero 5G 2023,23029,26847,25558
2024-05-18,M119,Spark 10,24933,23295,22637
2024-05-19,M100,Galaxy M14,18381,18976,16225
2024-05-19,M101,Galaxy A15,21964,20631,21715
2024-05-19,M102,Note 12,16834,16140,16788
2024-05-19,M103,12C,14151,12655,14731
2024-05-19,M104,Narzo 60,17053,17098,17784
2024-05-19,M105,C55,11982,10178,10987
2024-05-19,M106,Z7 5G,21860,24163,21364
2024-05-19,M107,Neo 7 Pro,14548,13884,13970
2024-05-19,M108,Nord CE 3 Lite,25616,27484,25710
2024-05-19,M109,Nord 3 5G,10406,9713,10797
2024-05-19,M110,G73 5G,22579,22767,21104
2024-05-19,M111,Edge 40 Neo,11358,11303,11181
2024-05-19,M112,T2 5G,27337,29951,27975
2024-05-19,M113,Y27,15795,14229,15435
2024-05-19,M114,A78,12549,10865,11753
2024-05-19,M115,Reno8 T,10929,10939,10363
2024-05-19,M116,X5 Pro,14516,14796,13680
2024-05-19,M117,M6 Pro,28589,27671,26800
2024-05-19,M118,Zero 5G 2023,11355,12374,12844
2024-05-19,M119,Spark 10,20959,20278,20662
2024-05-20,M100,Galaxy M14,16523,15796,16614
2024-05-20,M101,Galaxy A15,18959,17712,17987
2024-05-20,M102,Note 12,24074,21473,22102
2024-05-20,M103,12C,28129,25344,27092
2024-05-20,M104,Narzo 60,22791,20643,21790
2024-05-20,M105,C55,22898,20640,21149
2024-05-20,M106,Z7 5G,14440,15955,14479
2024-05-20,M107,Neo 7 Pro,25782,22691,23786
2024-05-20,M108,Nord CE 3 Lite,26728,25277,24716
2024-05-20,M109,Nord 3 5G,16428,13845,16064
2024-05-20,M110,G73 5G,20366,18662,19966
2024-05-20,M111,Edge 40 Neo,28099,23798,23821
2024-05-20,M112,T2 5G,21423,20807,20898
2024-05-20,M113,Y27,16800,15363,16168
2024-05-20,M114,A78,10006,10754,9655
2024-05-20,M115,Reno8 T,21121,19080,22340
2024-05-20,M116,X5 Pro,19688,21560,21640
2024-05-20,M117,M6 Pro,25566,23369,23222
2024-05-20,M118,Zero 5G 2023,11602,12264,10906
2024-05-20,M119,Spark 10,12858,12286,13890
2024-05-21,M100,Galaxy M14,14658,14063,15205
2024-05-21,M101,Galaxy A15,16458,15813,16685
2024-05-21,M102,Note 12,25733,24603,23666
2024-05-21,M103,12C,10320,11015,11233
2024-05-21,M104,Narzo 60,19585,17028,18087
2024-05-21,M105,C55,19222,17984,18894
2024-05-21,M106,Z7 5G,15096,14364,13566
2024-05-21,M107,Neo 7 Pro,15029,15000,14106
2024-05-21,M108,Nord CE 3 Lite,24850,26304,26407
2024-05-21,M109,Nord 3 5G,10603,10837,10176
2024-05-21,M110,G73 5G,21257,20229,22129
2024-05-21,M111,Edge 40 Neo,11078,10917,11689
2024-05-21,M112,T2 5G,25095,21792,22607
2024-05-21,M113,Y27,17175,15202,15978
2024-05-21,M114,A78,26427,23840,24349
2024-05-21,M115,Reno8 T,28879,25771,29349
2024-05-21,M116,X5 Pro,13203,13606,13060
2024-05-21,M117,M6 Pro,20696,22826,22217
2024-05-21,M118,Zero 5G 2023,21878,21947,20813
2024-05-21,M119,Spark 10,14972,13350,15636
2024-05-22,M100,Galaxy M14,12068,10539,11638
2024-05-22,M101,Galaxy A15,21194,22596,20783
2024-05-22,M102,Note 12,16172,17276,16524
2024-05-22,M103,12C,13782,13507,15307
2024-05-22,M104,Narzo 60,25226,24993,26526
2024-05-22,M105,C55,18654,16721,17934
2024-05-22,M106,Z7 5G,16390,17752,16133
2024-05-22,M107,Neo 7 Pro,21815,24313,20777
2024-05-22,M108,Nord CE 3 Lite,12557,12126,11500
2024-05-22,M109,Nord 3 5G,19737,21826,20287
2024-05-22,M110,G73 5G,18903,20923,17874
2024-05-22,M111,Edge 40 Neo,31563,31932,30626
2024-05-22,M112,T2 5G,13551,12134,12848
2024-05-22,M113,Y27,9202,8992,9795
2024-05-22,M114,A78,13765,12338,14003
2024-05-22,M115,Reno8 T,19127,21424,18539
2024-05-22,M116,X5 Pro,25387,26493,23163
2024-05-22,M117,M6 Pro,29799,26394,30387
2024-05-22,M118,Zero 5G 2023,19218,21187,19119
2024-05-22,M119,Spark 10,20062,17723,20085
2024-05-23,M100,Galaxy M14,11953,11523,11508
2024-05-23,M101,Galaxy A15,13458,13799,12649
2024-05-23,M102,Note 12,15152,13572,15603
2024-05-23,M103,12C,25188,26357,24366
2024-05-23,M104,Narzo 60,21880,19815,22482
2024-05-23,M105,C55,27389,27576,26645
2024-05-23,M106,Z7 5G,9870,9615,8581
2024-05-23,M107,Neo 7 Pro,9251,8839,9192
2024-05-23,M108,Nord CE 3 Lite,18054,17031,19400
2024-05-23,M109,Nord 3 5G,28636,25909,27089
2024-05-23,M110,G73 5G,12377,12534,11226
2024-05-23,M111,Edge 40 Neo,12721,12301,12142
2024-05-23,M112,T2 5G,30830,31307,32242
2024-05-23,M113,Y27,23718,25573,23134
2024-05-23,M114,A78,10780,12217,10688
2024-05-23,M115,Reno8 T,19015,19979,16796
2024-05-23,M116,X5 Pro,15283,14698,13658
2024-05-23,M117,M6 Pro,29270,29615,27272
2024-05-23,M118,Zero 5G 2023,13632,15448,13151
2024-05-23,M119,Spark 10,13377,12759,13299
2024-05-24,M100,Galaxy M14,14453,16050,15310
2024-05-24,M101,Galaxy A15,18458,18364,19683
2024-05-24,M102,Note 12,24747,22046,21686
2024-05-24,M103,12C,25300,26178,26242
2024-05-24,M104,Narzo 60,12816,12830,12446
2024-05-24,M105,C55,27168,29051,27241
2024-05-24,M106,Z7 5G,21441,18836,19071
2024-05-24,M107,Neo 7 Pro,27031,28346,26785
2024-05-24,M108,Nord CE 3 Lite,15713,16592,16497
2024-05-24,M109,Nord 3 5G,13785,13420,12923
2024-05-24,M110,G73 5G,31389,29297,28317
2024-05-24,M111,Edge 40 Neo,26875,29012,28431
2024-05-24,M112,T2 5G,21895,22593,19889
2024-05-24,M113,Y27,19188,21043,20347
2024-05-24,M114,A78,14643,17091,15378
2024-05-24,M115,Reno8 T,21606,21034,19390
2024-05-24,M116,X5 Pro,25885,27001,23765
2024-05-24,M117,M6 Pro,17759,18990,18536
2024-05-24,M118,Zero 5G 2023,27807,28896,25487
2024-05-24,M119,Spark 10,21226,18735,19197
2024-05-25,M100,Galaxy M14,13124,12634,13914
2024-05-25,M101,Galaxy A15,10397,9092,9606
2024-05-25,M102,Note 12,25207,26630,24164
2024-05-25,M103,12C,29941,29333,25422
2024-05-25,M104,Narzo 60,25295,26426,25622
2024-05-25,M105,C55,11542,12096,12149
2024-05-25,M106,Z7 5G,15251,17303,16603
2024-05-25,M107,Neo 7 Pro,14589,16028,16040
2024-05-25,M108,Nord CE 3 Lite,18162,18515,16835
2024-05-25,M109,Nord 3 5G,9935,10535,10093
2024-05-25,M110,G73 5G,21520,20066,21996
2024-05-25,M111,Edge 40 Neo,23051,21077,20349
2024-05-25,M112,T2 5G,18630,17467,19697
2024-05-25,M113,Y27,25833,24363,28050
2024-05-25,M114,A78,19537,20527,17242
2024-05-25,M115,Reno8 T,19285,19729,18457
2024-05-25,M116,X5 Pro,29164,28944,27960
2024-05-25,M117,M6 Pro,19287,18065,20756
2024-05-25,M118,Zero 5G 2023,15034,14278,14289
2024-05-25,M119,Spark 10,20739,21132,20595
2024-05-26,M100,Galaxy M14,12420,10917,12407
2024-05-26,M101,Galaxy A15,23181,22371,21180
2024-05-26,M102,Note 12,12126,12995,12297
2024-05-26,M103,12C,16319,15118,16674
2024-05-26,M104,Narzo 60,20813,21192,19210
2024-05-26,M105,C55,22548,24362,24094
2024-05-26,M106,Z7 5G,18641,15333,16220
2024-05-26,M107,Neo 7 Pro,29398,32417,29438
2024-05-26,M108,Nord CE 3 Lite,13469,13167,12695
2024-05-26,M109,Nord 3 5G,18288,15473,17962
2024-05-26,M110,G73 5G,22973,20773,23013
2024-05-26,M111,Edge 40 Neo,12509,14073,13593
2024-05-26,M112,T2 5G,16997,17043,16552
2024-05-26,M113,Y27,29346,26090,28354
2024-05-26,M114,A78,28438,32516,29762
2024-05-26,M115,Reno8 T,24595,20845,24010
2024-05-26,M116,X5 Pro,13005,12762,13316
2024-05-26,M117,M6 Pro,16571,15560,15916
2024-05-26,M118,Zero 5G 2023,21254,21733,20826
2024-05-26,M119,Spark 10,28556,26045,24494
2024-05-27,M100,Galaxy M14,25630,26987,27817
2024-05-27,M101,Galaxy A15,15452,13735,15336
2024-05-27,M102,Note 12,15561,13636,15018
2024-05-27,M103,12C,9608,9940,9003
2024-05-27,M104,Narzo 60,15169,12918,12996
2024-05-27,M105,C55,14730,14490,14909
2024-05-27,M106,Z7 5G,27522,26772,25697
2024-05-27,M107,Neo 7 Pro,12210,12120,11880
2024-05-27,M108,Nord CE 3 Lite,19881,18041,19946
2024-05-27,M109,Nord 3 5G,9888,9866,9264
2024-05-27,M110,G73 5G,26884,27046,27512
2024-05-27,M111,Edge 40 Neo,26114,26699,25834
2024-05-27,M112,T2 5G,18061,17504,16957
2024-05-27,M113,Y27,27732,24672,25180
2024-05-27,M114,A78,11792,11163,12449
2024-05-27,M115,Reno8 T,17347,17298,17653
2024-05-27,M116,X5 Pro,18872,18284,19833
2024-05-27,M117,M6 Pro,26881,28335,27359
2024-05-27,M118,Zero 5G 2023,18997,20767,17612
2024-05-27,M119,Spark 10,23213,25281,25457
2024-05-28,M100,Galaxy M14,19175,16547,18152
2024-05-28,M101,Galaxy A15,23593,20521,22610
2024-05-28,M102,Note 12,23188,20185,22503
2024-05-28,M103,12C,17667,18431,17121
2024-05-28,M104,Narzo 60,14477,16006,15152
2024-05-28,M105,C55,23678,22032,23643
2024-05-28,M106,Z7 5G,15615,13583,13497
2024-05-28,M107,Neo 7 Pro,22849,23909,23473
2024-05-28,M108,Nord CE 3 Lite,12102,11940,11848
2024-05-28,M109,Nord 3 5G,12830,12389,11802
2024-05-28,M110,G73 5G,11020,10876,12337
2024-05-28,M111,Edge 40 Neo,22724,22915,20231
2024-05-28,M112,T2 5G,16065,14246,15408
2024-05-28,M113,Y27,12035,12344,12624
2024-05-28,M114,A78,13291,14008,14417
2024-05-28,M115,Reno8 T,19252,18599,18010
2024-05-28,M116,X5 Pro,11983,11389,12719
2024-05-28,M117,M6 Pro,18498,17924,17495
2024-05-28,M118,Zero 5G 2023,14100,13321,12595
2024-05-28,M119,Spark 10,24251,22119,23697
2024-05-29,M100,Galaxy M14,26268,27823,27248
2024-05-29,M101,Galaxy A15,25056,21189,21264
2024-05-29,M102,Note 12,8859,10085,9235
2024-05-29,M103,12C,13934,15455,15253
2024-05-29,M104,Narzo 60,19281,20931,19458
2024-05-29,M105,C55,16026,17009,15222
2024-05-29,M106,Z7 5G,25774,26233,23190
2024-05-29,M107,Neo 7 Pro,24800,21472,21201
2024-05-29,M108,Nord CE 3 Lite,22204,22423,20684
2024-05-29,M109,Nord 3 5G,18919,16837,19361
2024-05-29,M110,G73 5G,18799,18330,18615
2024-05-29,M111,Edge 40 Neo,12227,11388,12530
2024-05-29,M112,T2 5G,19031,19663,19143
2024-05-29,M113,Y27,12077,13081,12278
2024-05-29,M114,A78,28768,25782,28021
2024-05-29,M115,Reno8 T,23061,22800,21364
2024-05-29,M116,X5 Pro,26198,24436,22569
2024-05-29,M117,M6 Pro,14568,13684,13271
2024-05-29,M118,Zero 5G 2023,15565,15542,13732
2024-05-29,M119,Spark 10,20473,23035,20224
2024-05-30,M100,Galaxy M14,16538,16752,16283
2024-05-30,M101,Galaxy A15,29206,29949,27974
2024-05-30,M102,Note 12,14445,13546,14461
2024-05-30,M103,12C,18739,18847,16552
2024-05-30,M104,Narzo 60,12342,13038,13674
2024-05-30,M105,C55,23203,20537,21099
2024-05-30,M106,Z7 5G,22787,20383,23819
2024-05-30,M107,Neo 7 Pro,30193,30365,26413
2024-05-30,M108,Nord CE 3 Lite,26249,27289,25668
2024-05-30,M109,Nord 3 5G,8763,9024,8448
2024-05-30,M110,G73 5G,22347,25159,21693
2024-05-30,M111,Edge 40 Neo,28408,28675,27907
2024-05-30,M112,T2 5G,27069,24497,25663
2024-05-30,M113,Y27,25486,25497,25221
2024-05-30,M114,A78,13424,13608,12826
2024-05-30,M115,Reno8 T,22701,24091,22015
2024-05-30,M116,X5 Pro,21860,25127,24255
2024-05-30,M117,M6 Pro,24682,25916,22864
2024-05-30,M118,Zero 5G 2023,23218,22073,23692
2024-05-30,M119,Spark 10,9821,9555,10654
2024-05-31,M100,Galaxy M14,16002,15944,17633
2024-05-31,M101,Galaxy A15,18995,18667,20054
2024-05-31,M102,Note 12,27485,26535,24211
2024-05-31,M103,12C,26731,24587,24773
2024-05-31,M104,Narzo 60,23977,25075,23119
2024-05-31,M105,C55,14972,13313,13000
2024-05-31,M106,Z7 5G,13830,14971,13737
2024-05-31,M107,Neo 7 Pro,11811,11219,10687
2024-05-31,M108,Nord CE 3 Lite,24243,24449,24008
2024-05-31,M109,Nord 3 5G,23155,23404,24413
2024-05-31,M110,G73 5G,12994,12980,13091
2024-05-31,M111,Edge 40 Neo,24835,21434,24643
2024-05-31,M112,T2 5G,14173,14831,14137
2024-05-31,M113,Y27,13954,14313,13207
2024-05-31,M114,A78,9735,8542,10058
2024-05-31,M115,Reno8 T,20773,21476,19656
2024-05-31,M116,X5 Pro,24653,23665,21966
2024-05-31,M117,M6 Pro,25606,28666,24259
2024-05-31,M118,Zero 5G 2023,17534,15979,15457
2024-05-31,M119,Spark 10,16411,17397,16402
2024-06-01,M100,Galaxy M14,17124,15607,18019
2024-06-01,M101,Galaxy A15,15689,16815,16072
2024-06-01,M102,Note 12,23769,22107,22574
2024-06-01,M103,12C,27558,28992,27752
2024-06-01,M104,Narzo 60,18379,19179,16632
2024-06-01,M105,C55,10921,10501,11344
2024-06-01,M106,Z7 5G,25206,24578,23454
2024-06-01,M107,Neo 7 Pro,12943,11715,13354
2024-06-01,M108,Nord CE 3 Lite,26304,25060,24321
2024-06-01,M109,Nord 3 5G,16201,16307,17628
2024-06-01,M110,G73 5G,10509,11199,10708
2024-06-01,M111,Edge 40 Neo,20424,18813,18407
2024-06-01,M112,T2 5G,18535,19995,17962
