date,product_id,product_name,brand,storage_variant,category,price,units_sold,revenue,stock,discount
2024-03-03,M112,T2 5G,Vivo,128GB,Mobile,10582,27,285714,81,0
2024-03-03,M113,Y27,Vivo,64GB,Mobile,10056,1,10056,100,10
2024-03-03,M114,A78,Oppo,128GB,Mobile,11680,20,233600,109,10
2024-03-03,M115,Reno8 T,Oppo,128GB,Mobile,23991,30,719730,56,10
2024-03-03,M116,X5 Pro,Poco,256GB,Mobile,20110,4,80440,135,5
2024-03-03,M117,M6 Pro,Poco,128GB,Mobile,16438,36,591768,72,5
2024-03-03,M118,Zero 5G 2023,Infinix,128GB,Mobile,28176,24,676224,121,5
2024-03-03,M119,Spark 10,Tecno,64GB,Mobile,24828,15,372420,42,0
2024-03-04,M100,Galaxy M14,Samsung,64GB,Mobile,9567,19,181773,75,5
2024-03-04,M101,Galaxy A15,Samsung,128GB,Mobile,25151,7,176057,77,10
2024-03-04,M102,Note 12,Redmi,128GB,Mobile,11500,9,103500,93,0
2024-03-04,M103,12C,Redmi,64GB,Mobile,23409,40,936360,62,0
2024-03-04,M104,Narzo 60,Realme,128GB,Mobile,16419,26,426894,45,0
2024-03-04,M105,C55,Realme,64GB,Mobile,16210,13,210730,135,5
2024-03-04,M106,Z7 5G,iQOO,128GB,Mobile,21073,27,568971,126,0
2024-03-04,M107,Neo 7 Pro,iQOO,256GB,Mobile,10370,38,394060,137,10
2024-03-04,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,13335,38,506730,88,5
2024-03-04,M109,Nord 3 5G,OnePlus,256GB,Mobile,26521,1,26521,93,0
2024-03-04,M110,G73 5G,Motorola,128GB,Mobile,24640,36,887040,36,10
2024-03-04,M111,Edge 40 Neo,Motorola,128GB,Mobile,21763,33,718179,91,10
2024-03-04,M112,T2 5G,Vivo,128GB,Mobile,14225,12,170700,104,10
2024-03-04,M113,Y27,Vivo,64GB,Mobile,14206,39,554034,79,0
2024-03-04,M114,A78,Oppo,128GB,Mobile,28368,25,709200,94,5
2024-03-04,M115,Reno8 T,Oppo,128GB,Mobile,21346,16,341536,147,10
2024-03-04,M116,X5 Pro,Poco,256GB,Mobile,18016,19,342304,73,5
2024-03-04,M117,M6 Pro,Poco,128GB,Mobile,24838,27,670626,47,0
2024-03-04,M118,Zero 5G 2023,Infinix,128GB,Mobile,26768,33,883344,143,10
2024-03-04,M119,Spark 10,Tecno,64GB,Mobile,17814,21,374094,100,10
2024-03-05,M100,Galaxy M14,Samsung,64GB,Mobile,25325,13,329225,57,10
2024-03-05,M101,Galaxy A15,Samsung,128GB,Mobile,15183,19,288477,121,10
2024-03-05,M102,Note 12,Redmi,128GB,Mobile,19182,12,230184,46,10
2024-03-05,M103,12C,Redmi,64GB,Mobile,23859,21,501039,118,10
2024-03-05,M104,Narzo 60,Realme,128GB,Mobile,13091,31,405821,101,5
2024-03-05,M105,C55,Realme,64GB,Mobile,26187,27,707049,150,10
2024-03-05,M106,Z7 5G,iQOO,128GB,Mobile,26119,28,731332,142,5
2024-03-05,M107,Neo 7 Pro,iQOO,256GB,Mobile,9376,2,18752,43,10
2024-03-05,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,22480,4,89920,36,0
2024-03-05,M109,Nord 3 5G,OnePlus,256GB,Mobile,15722,11,172942,126,5
2024-03-05,M110,G73 5G,Motorola,128GB,Mobile,17451,10,174510,62,10
2024-03-05,M111,Edge 40 Neo,Motorola,128GB,Mobile,10828,19,205732,130,10
2024-03-05,M112,T2 5G,Vivo,128GB,Mobile,15015,23,345345,34,10
2024-03-05,M113,Y27,Vivo,64GB,Mobile,24830,36,893880,108,0
2024-03-05,M114,A78,Oppo,128GB,Mobile,15615,36,562140,112,10
2024-03-05,M115,Reno8 T,Oppo,128GB,Mobile,22743,19,432117,95,0
2024-03-05,M116,X5 Pro,Poco,256GB,Mobile,10962,27,295974,79,5
2024-03-05,M117,M6 Pro,Poco,128GB,Mobile,18220,1,18220,36,10
2024-03-05,M118,Zero 5G 2023,Infinix,128GB,Mobile,18235,29,528815,109,0
2024-03-05,M119,Spark 10,Tecno,64GB,Mobile,15651,24,375624,120,10
2024-03-06,M100,Galaxy M14,Samsung,64GB,Mobile,26352,39,1027728,124,10
2024-03-06,M101,Galaxy A15,Samsung,128GB,Mobile,14793,19,281067,54,10
2024-03-06,M102,Note 12,Redmi,128GB,Mobile,24706,5,123530,117,0
2024-03-06,M103,12C,Redmi,64GB,Mobile,16126,33,532158,124,0
2024-03-06,M104,Narzo 60,Realme,128GB,Mobile,13214,28,369992,35,5
2024-03-06,M105,C55,Realme,64GB,Mobile,17230,9,155070,63,10
2024-03-06,M106,Z7 5G,iQOO,128GB,Mobile,13745,17,233665,138,10
2024-03-06,M107,Neo 7 Pro,iQOO,256GB,Mobile,9674,10,96740,89,5
2024-03-06,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,11308,21,237468,148,0
2024-03-06,M109,Nord 3 5G,OnePlus,256GB,Mobile,29558,40,1182320,129,0
2024-03-06,M110,G73 5G,Motorola,128GB,Mobile,18874,37,698338,131,5
2024-03-06,M111,Edge 40 Neo,Motorola,128GB,Mobile,26625,21,559125,39,5
2024-03-06,M112,T2 5G,Vivo,128GB,Mobile,27216,34,925344,53,0
2024-03-06,M113,Y27,Vivo,64GB,Mobile,11010,27,297270,50,10
2024-03-06,M114,A78,Oppo,128GB,Mobile,25015,6,150090,81,10
2024-03-06,M115,Reno8 T,Oppo,128GB,Mobile,21449,14,300286,143,0
2024-03-06,M116,X5 Pro,Poco,256GB,Mobile,19831,19,376789,76,5
2024-03-06,M117,M6 Pro,Poco,128GB,Mobile,15442,31,478702,97,10
2024-03-06,M118,Zero 5G 2023,Infinix,128GB,Mobile,25553,4,102212,31,10
2024-03-06,M119,Spark 10,Tecno,64GB,Mobile,20270,40,810800,60,5
2024-03-07,M100,Galaxy M14,Samsung,64GB,Mobile,17989,21,377769,117,0
2024-03-07,M101,Galaxy A15,Samsung,128GB,Mobile,22496,17,382432,79,0
2024-03-07,M102,Note 12,Redmi,128GB,Mobile,24931,2,49862,66,10
2024-03-07,M103,12C,Redmi,64GB,Mobile,25589,33,844437,95,5
2024-03-07,M104,Narzo 60,Realme,128GB,Mobile,23370,19,444030,35,5
2024-03-07,M105,C55,Realme,64GB,Mobile,15492,6,92952,95,5
2024-03-07,M106,Z7 5G,iQOO,128GB,Mobile,13144,35,460040,128,0
2024-03-07,M107,Neo 7 Pro,iQOO,256GB,Mobile,27472,5,137360,110,0
2024-03-07,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,15215,14,213010,110,10
2024-03-07,M109,Nord 3 5G,OnePlus,256GB,Mobile,23900,35,836500,56,0
2024-03-07,M110,G73 5G,Motorola,128GB,Mobile,21834,5,109170,134,10
2024-03-07,M111,Edge 40 Neo,Motorola,128GB,Mobile,15038,22,330836,88,0
2024-03-07,M112,T2 5G,Vivo,128GB,Mobile,11241,4,44964,39,0
2024-03-07,M113,Y27,Vivo,64GB,Mobile,15040,5,75200,101,5
2024-03-07,M114,A78,Oppo,128GB,Mobile,28840,17,490280,146,0
2024-03-07,M115,Reno8 T,Oppo,128GB,Mobile,22189,26,576914,87,5
2024-03-07,M116,X5 Pro,Poco,256GB,Mobile,22979,25,574475,32,5
2024-03-07,M117,M6 Pro,Poco,128GB,Mobile,12488,21,262248,30,10
2024-03-07,M118,Zero 5G 2023,Infinix,128GB,Mobile,10864,3,32592,104,10
2024-03-07,M119,Spark 10,Tecno,64GB,Mobile,11759,33,388047,148,5
2024-03-08,M100,Galaxy M14,Samsung,64GB,Mobile,12803,20,256060,130,5
2024-03-08,M101,Galaxy A15,Samsung,128GB,Mobile,29875,29,866375,66,0
2024-03-08,M102,Note 12,Redmi,128GB,Mobile,21373,2,42746,135,5
2024-03-08,M103,12C,Redmi,64GB,Mobile,25531,15,382965,98,0
2024-03-08,M104,Narzo 60,Realme,128GB,Mobile,13021,35,455735,80,10
2024-03-08,M105,C55,Realme,64GB,Mobile,17698,20,353960,48,10
2024-03-08,M106,Z7 5G,iQOO,128GB,Mobile,22226,36,800136,100,0
2024-03-08,M107,Neo 7 Pro,iQOO,256GB,Mobile,14632,1,14632,35,0
2024-03-08,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,25889,35,906115,80,10
2024-03-08,M109,Nord 3 5G,OnePlus,256GB,Mobile,27941,14,391174,69,0
2024-03-08,M110,G73 5G,Motorola,128GB,Mobile,21267,33,701811,82,0
2024-03-08,M111,Edge 40 Neo,Motorola,128GB,Mobile,14667,15,220005,53,0
2024-03-08,M112,T2 5G,Vivo,128GB,Mobile,18281,12,219372,44,0
2024-03-08,M113,Y27,Vivo,64GB,Mobile,28589,36,1029204,138,0
2024-03-08,M114,A78,Oppo,128GB,Mobile,22602,5,113010,100,10
2024-03-08,M115,Reno8 T,Oppo,128GB,Mobile,17571,17,298707,38,10
2024-03-08,M116,X5 Pro,Poco,256GB,Mobile,13217,38,502246,122,0
2024-03-08,M117,M6 Pro,Poco,128GB,Mobile,24665,9,221985,75,5
2024-03-08,M118,Zero 5G 2023,Infinix,128GB,Mobile,17685,40,707400,66,0
2024-03-08,M119,Spark 10,Tecno,64GB,Mobile,12287,32,393184,70,0
2024-03-09,M100,Galaxy M14,Samsung,64GB,Mobile,23527,20,470540,108,5
2024-03-09,M101,Galaxy A15,Samsung,128GB,Mobile,29142,37,1078254,102,0
2024-03-09,M102,Note 12,Redmi,128GB,Mobile,20845,11,229295,84,5
2024-03-09,M103,12C,Redmi,64GB,Mobile,9650,15,144750,61,5
2024-03-09,M104,Narzo 60,Realme,128GB,Mobile,23075,24,553800,137,5
2024-03-09,M105,C55,Realme,64GB,Mobile,12960,22,285120,123,10
2024-03-09,M106,Z7 5G,iQOO,128GB,Mobile,24440,23,562120,87,5
2024-03-09,M107,Neo 7 Pro,iQOO,256GB,Mobile,19008,7,133056,100,5
2024-03-09,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,14183,6,85098,107,10
2024-03-09,M109,Nord 3 5G,OnePlus,256GB,Mobile,19195,35,671825,144,0
2024-03-09,M110,G73 5G,Motorola,128GB,Mobile,15614,5,78070,123,5
2024-03-09,M111,Edge 40 Neo,Motorola,128GB,Mobile,12470,33,411510,138,0
2024-03-09,M112,T2 5G,Vivo,128GB,Mobile,9919,26,257894,104,10
2024-03-09,M113,Y27,Vivo,64GB,Mobile,29334,3,88002,146,0
2024-03-09,M114,A78,Oppo,128GB,Mobile,26670,35,933450,99,5
2024-03-09,M115,Reno8 T,Oppo,128GB,Mobile,22922,10,229220,129,10
2024-03-09,M116,X5 Pro,Poco,256GB,Mobile,20887,38,793706,58,5
2024-03-09,M117,M6 Pro,Poco,128GB,Mobile,19535,33,644655,89,0
2024-03-09,M118,Zero 5G 2023,Infinix,128GB,Mobile,26725,24,641400,80,0
2024-03-09,M119,Spark 10,Tecno,64GB,Mobile,26455,16,423280,114,0
2024-03-10,M100,Galaxy M14,Samsung,64GB,Mobile,13890,29,402810,47,10
2024-03-10,M101,Galaxy A15,Samsung,128GB,Mobile,15217,37,563029,102,0
2024-03-10,M102,Note 12,Redmi,128GB,Mobile,13311,31,412641,123,10
2024-03-10,M103,12C,Redmi,64GB,Mobile,21757,32,696224,58,0
2024-03-10,M104,Narzo 60,Realme,128GB,Mobile,17593,24,422232,63,0
2024-03-10,M105,C55,Realme,64GB,Mobile,17668,14,247352,115,0
2024-03-10,M106,Z7 5G,iQOO,128GB,Mobile,25621,31,794251,79,5
2024-03-10,M107,Neo 7 Pro,iQOO,256GB,Mobile,24897,21,522837,35,0
2024-03-10,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,12043,18,216774,96,10
2024-03-10,M109,Nord 3 5G,OnePlus,256GB,Mobile,16765,37,620305,99,10
2024-03-10,M110,G73 5G,Motorola,128GB,Mobile,14911,25,372775,113,5
2024-03-10,M111,Edge 40 Neo,Motorola,128GB,Mobile,19773,5,98865,113,10
2024-03-10,M112,T2 5G,Vivo,128GB,Mobile,25583,15,383745,78,5
2024-03-10,M113,Y27,Vivo,64GB,Mobile,25574,23,588202,75,5
2024-03-10,M114,A78,Oppo,128GB,Mobile,24655,39,961545,143,5
2024-03-10,M115,Reno8 T,Oppo,128GB,Mobile,9194,9,82746,142,10
2024-03-10,M116,X5 Pro,Poco,256GB,Mobile,24414,5,122070,59,0
2024-03-10,M117,M6 Pro,Poco,128GB,Mobile,24174,14,338436,65,10
2024-03-10,M118,Zero 5G 2023,Infinix,128GB,Mobile,14923,24,358152,50,0
2024-03-10,M119,Spark 10,Tecno,64GB,Mobile,26754,8,214032,134,10
2024-03-11,M100,Galaxy M14,Samsung,64GB,Mobile,16669,22,366718,133,5
2024-03-11,M101,Galaxy A15,Samsung,128GB,Mobile,13027,31,403837,116,5
2024-03-11,M102,Note 12,Redmi,128GB,Mobile,25696,11,282656,105,0
2024-03-11,M103,12C,Redmi,64GB,Mobile,23464,3,70392,61,0
2024-03-11,M104,Narzo 60,Realme,128GB,Mobile,12771,11,140481,105,10
2024-03-11,M105,C55,Realme,64GB,Mobile,12972,3,38916,95,10
2024-03-11,M106,Z7 5G,iQOO,128GB,Mobile,28752,11,316272,37,0
2024-03-11,M107,Neo 7 Pro,iQOO,256GB,Mobile,18462,26,480012,96,0
2024-03-11,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26675,2,53350,111,10
2024-03-11,M109,Nord 3 5G,OnePlus,256GB,Mobile,19288,29,559352,57,0
2024-03-11,M110,G73 5G,Motorola,128GB,Mobile,28380,31,879780,141,5
2024-03-11,M111,Edge 40 Neo,Motorola,128GB,Mobile,15589,27,420903,136,0
2024-03-11,M112,T2 5G,Vivo,128GB,Mobile,29688,38,1128144,131,0
2024-03-11,M113,Y27,Vivo,64GB,Mobile,14363,33,473979,114,10
2024-03-11,M114,A78,Oppo,128GB,Mobile,18667,22,410674,122,0
2024-03-11,M115,Reno8 T,Oppo,128GB,Mobile,22373,5,111865,105,10
2024-03-11,M116,X5 Pro,Poco,256GB,Mobile,16653,9,149877,79,5
2024-03-11,M117,M6 Pro,Poco,128GB,Mobile,13557,34,460938,55,0
2024-03-11,M118,Zero 5G 2023,Infinix,128GB,Mobile,23873,10,238730,83,10
2024-03-11,M119,Spark 10,Tecno,64GB,Mobile,29841,31,925071,52,0
2024-03-12,M100,Galaxy M14,Samsung,64GB,Mobile,29654,35,1037890,142,0
2024-03-12,M101,Galaxy A15,Samsung,128GB,Mobile,26493,31,821283,41,0
2024-03-12,M102,Note 12,Redmi,128GB,Mobile,12843,1,12843,99,10
2024-03-12,M103,12C,Redmi,64GB,Mobile,21725,24,521400,83,10
2024-03-12,M104,Narzo 60,Realme,128GB,Mobile,10280,28,287840,97,10
2024-03-12,M105,C55,Realme,64GB,Mobile,16643,25,416075,131,5
2024-03-12,M106,Z7 5G,iQOO,128GB,Mobile,19336,37,715432,132,10
2024-03-12,M107,Neo 7 Pro,iQOO,256GB,Mobile,12540,17,213180,47,5
2024-03-12,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,25634,6,153804,146,0
2024-03-12,M109,Nord 3 5G,OnePlus,256GB,Mobile,17353,35,607355,142,10
2024-03-12,M110,G73 5G,Motorola,128GB,Mobile,22220,1,22220,54,5
2024-03-12,M111,Edge 40 Neo,Motorola,128GB,Mobile,9209,8,73672,96,10
2024-03-12,M112,T2 5G,Vivo,128GB,Mobile,27031,14,378434,78,0
2024-03-12,M113,Y27,Vivo,64GB,Mobile,19333,7,135331,76,5
2024-03-12,M114,A78,Oppo,128GB,Mobile,14317,38,544046,113,5
2024-03-12,M115,Reno8 T,Oppo,128GB,Mobile,17395,35,608825,139,5
2024-03-12,M116,X5 Pro,Poco,256GB,Mobile,21491,40,859640,76,10
2024-03-12,M117,M6 Pro,Poco,128GB,Mobile,17126,14,239764,80,10
2024-03-12,M118,Zero 5G 2023,Infinix,128GB,Mobile,21186,36,762696,130,10
2024-03-12,M119,Spark 10,Tecno,64GB,Mobile,25809,36,929124,77,0
2024-03-13,M100,Galaxy M14,Samsung,64GB,Mobile,26773,20,535460,62,5
2024-03-13,M101,Galaxy A15,Samsung,128GB,Mobile,27481,26,714506,129,5
2024-03-13,M102,Note 12,Redmi,128GB,Mobile,13071,15,196065,45,10
2024-03-13,M103,12C,Redmi,64GB,Mobile,22170,7,155190,50,10
2024-03-13,M104,Narzo 60,Realme,128GB,Mobile,15324,22,337128,81,10
2024-03-13,M105,C55,Realme,64GB,Mobile,25236,4,100944,119,10
2024-03-13,M106,Z7 5G,iQOO,128GB,Mobile,14503,1,14503,111,5
2024-03-13,M107,Neo 7 Pro,iQOO,256GB,Mobile,12984,39,506376,90,0
2024-03-13,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,24266,17,412522,38,0
2024-03-13,M109,Nord 3 5G,OnePlus,256GB,Mobile,16402,39,639678,40,5
2024-03-13,M110,G73 5G,Motorola,128GB,Mobile,10113,26,262938,79,10
2024-03-13,M111,Edge 40 Neo,Motorola,128GB,Mobile,25718,39,1003002,121,5
2024-03-13,M112,T2 5G,Vivo,128GB,Mobile,11882,32,380224,111,0
2024-03-13,M113,Y27,Vivo,64GB,Mobile,24384,34,829056,55,0
2024-03-13,M114,A78,Oppo,128GB,Mobile,19371,33,639243,34,0
2024-03-13,M115,Reno8 T,Oppo,128GB,Mobile,24211,40,968440,59,10
2024-03-13,M116,X5 Pro,Poco,256GB,Mobile,13997,24,335928,34,10
2024-03-13,M117,M6 Pro,Poco,128GB,Mobile,16055,6,96330,30,10
2024-03-13,M118,Zero 5G 2023,Infinix,128GB,Mobile,12202,26,317252,129,5
2024-03-13,M119,Spark 10,Tecno,64GB,Mobile,19413,26,504738,80,10
2024-03-14,M100,Galaxy M14,Samsung,64GB,Mobile,29204,1,29204,96,0
2024-03-14,M101,Galaxy A15,Samsung,128GB,Mobile,12248,19,232712,100,0
2024-03-14,M102,Note 12,Redmi,128GB,Mobile,25488,23,586224,74,10
2024-03-14,M103,12C,Redmi,64GB,Mobile,19060,13,247780,107,0
2024-03-14,M104,Narzo 60,Realme,128GB,Mobile,23655,1,23655,103,5
2024-03-14,M105,C55,Realme,64GB,Mobile,18555,33,612315,82,0
2024-03-14,M106,Z7 5G,iQOO,128GB,Mobile,12139,33,400587,39,10
2024-03-14,M107,Neo 7 Pro,iQOO,256GB,Mobile,18659,33,615747,44,5
2024-03-14,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,16599,37,614163,134,10
2024-03-14,M109,Nord 3 5G,OnePlus,256GB,Mobile,16376,25,409400,86,10
2024-03-14,M110,G73 5G,Motorola,128GB,Mobile,27030,16,432480,128,5
2024-03-14,M111,Edge 40 Neo,Motorola,128GB,Mobile,20073,30,602190,117,5
2024-03-14,M112,T2 5G,Vivo,128GB,Mobile,29229,8,233832,91,0
2024-03-14,M113,Y27,Vivo,64GB,Mobile,18448,15,276720,78,0
2024-03-14,M114,A78,Oppo,128GB,Mobile,16657,23,383111,82,5
2024-03-14,M115,Reno8 T,Oppo,128GB,Mobile,24231,23,557313,31,10
2024-03-14,M116,X5 Pro,Poco,256GB,Mobile,18629,6,111774,66,0
2024-03-14,M117,M6 Pro,Poco,128GB,Mobile,20764,22,456808,125,10
2024-03-14,M118,Zero 5G 2023,Infinix,128GB,Mobile,11241,12,134892,149,10
2024-03-14,M119,Spark 10,Tecno,64GB,Mobile,24334,14,340676,75,5
2024-03-15,M100,Galaxy M14,Samsung,64GB,Mobile,27359,13,355667,53,5
2024-03-15,M101,Galaxy A15,Samsung,128GB,Mobile,23715,16,379440,55,10
2024-03-15,M102,Note 12,Redmi,128GB,Mobile,17034,15,255510,56,5
2024-03-15,M103,12C,Redmi,64GB,Mobile,16644,40,665760,137,0
2024-03-15,M104,Narzo 60,Realme,128GB,Mobile,21666,7,151662,129,0
2024-03-15,M105,C55,Realme,64GB,Mobile,13928,32,445696,116,0
2024-03-15,M106,Z7 5G,iQOO,128GB,Mobile,9195,31,285045,35,10
2024-03-15,M107,Neo 7 Pro,iQOO,256GB,Mobile,19946,32,638272,70,10
2024-03-15,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,27383,12,328596,92,5
2024-03-15,M109,Nord 3 5G,OnePlus,256GB,Mobile,25410,15,381150,80,5
2024-03-15,M110,G73 5G,Motorola,128GB,Mobile,28896,34,982464,36,0
2024-03-15,M111,Edge 40 Neo,Motorola,128GB,Mobile,22672,35,793520,150,5
2024-03-15,M112,T2 5G,Vivo,128GB,Mobile,9960,26,258960,74,10
2024-03-15,M113,Y27,Vivo,64GB,Mobile,14940,34,507960,45,5
2024-03-15,M114,A78,Oppo,128GB,Mobile,23821,1,23821,118,5
2024-03-15,M115,Reno8 T,Oppo,128GB,Mobile,9348,25,233700,56,10
2024-03-15,M116,X5 Pro,Poco,256GB,Mobile,29038,24,696912,71,0
2024-03-15,M117,M6 Pro,Poco,128GB,Mobile,18509,17,314653,100,0
2024-03-15,M118,Zero 5G 2023,Infinix,128GB,Mobile,16881,40,675240,90,5
2024-03-15,M119,Spark 10,Tecno,64GB,Mobile,20179,32,645728,53,5
2024-03-16,M100,Galaxy M14,Samsung,64GB,Mobile,23891,24,573384,83,0
2024-03-16,M101,Galaxy A15,Samsung,128GB,Mobile,20863,29,605027,65,5
2024-03-16,M102,Note 12,Redmi,128GB,Mobile,14304,37,529248,46,10
2024-03-16,M103,12C,Redmi,64GB,Mobile,17489,18,314802,122,0
2024-03-16,M104,Narzo 60,Realme,128GB,Mobile,15953,25,398825,85,10
2024-03-16,M105,C55,Realme,64GB,Mobile,16424,10,164240,132,0
2024-03-16,M106,Z7 5G,iQOO,128GB,Mobile,25498,27,688446,52,0
2024-03-16,M107,Neo 7 Pro,iQOO,256GB,Mobile,26370,34,896580,144,0
2024-03-16,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,24747,32,791904,70,10
2024-03-16,M109,Nord 3 5G,OnePlus,256GB,Mobile,18839,37,697043,101,5
2024-03-16,M110,G73 5G,Motorola,128GB,Mobile,10984,11,120824,42,5
2024-03-16,M111,Edge 40 Neo,Motorola,128GB,Mobile,11967,17,203439,134,0
2024-03-16,M112,T2 5G,Vivo,128GB,Mobile,23053,29,668537,42,10
2024-03-16,M113,Y27,Vivo,64GB,Mobile,19917,24,478008,76,5
2024-03-16,M114,A78,Oppo,128GB,Mobile,25524,17,433908,149,10
2024-03-16,M115,Reno8 T,Oppo,128GB,Mobile,21276,8,170208,82,0
2024-03-16,M116,X5 Pro,Poco,256GB,Mobile,19353,13,251589,107,10
2024-03-16,M117,M6 Pro,Poco,128GB,Mobile,26011,35,910385,113,10
2024-03-16,M118,Zero 5G 2023,Infinix,128GB,Mobile,14933,21,313593,75,5
2024-03-16,M119,Spark 10,Tecno,64GB,Mobile,25389,29,736281,129,5
2024-03-17,M100,Galaxy M14,Samsung,64GB,Mobile,11940,19,226860,108,5
2024-03-17,M101,Galaxy A15,Samsung,128GB,Mobile,22676,11,249436,48,10
2024-03-17,M102,Note 12,Redmi,128GB,Mobile,20002,40,800080,110,5
2024-03-17,M103,12C,Redmi,64GB,Mobile,27294,5,136470,138,5
2024-03-17,M104,Narzo 60,Realme,128GB,Mobile,12592,15,188880,73,0
2024-03-17,M105,C55,Realme,64GB,Mobile,19258,19,365902,113,5
2024-03-17,M106,Z7 5G,iQOO,128GB,Mobile,16887,26,439062,112,10
2024-03-17,M107,Neo 7 Pro,iQOO,256GB,Mobile,17943,24,430632,129,5
2024-03-17,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26308,27,710316,87,10
2024-03-17,M109,Nord 3 5G,OnePlus,256GB,Mobile,15482,2,30964,139,0
2024-03-17,M110,G73 5G,Motorola,128GB,Mobile,12687,17,215679,60,10
2024-03-17,M111,Edge 40 Neo,Motorola,128GB,Mobile,12623,26,328198,51,0
2024-03-17,M112,T2 5G,Vivo,128GB,Mobile,13375,31,414625,38,0
2024-03-17,M113,Y27,Vivo,64GB,Mobile,27971,26,727246,33,0
2024-03-17,M114,A78,Oppo,128GB,Mobile,27169,17,461873,43,0
2024-03-17,M115,Reno8 T,Oppo,128GB,Mobile,15088,25,377200,113,0
2024-03-17,M116,X5 Pro,Poco,256GB,Mobile,20137,19,382603,61,0
2024-03-17,M117,M6 Pro,Poco,128GB,Mobile,22068,9,198612,46,10
2024-03-17,M118,Zero 5G 2023,Infinix,128GB,Mobile,27260,3,81780,33,0
2024-03-17,M119,Spark 10,Tecno,64GB,Mobile,20607,31,638817,140,5
2024-03-18,M100,Galaxy M14,Samsung,64GB,Mobile,22777,18,409986,149,10
2024-03-18,M101,Galaxy A15,Samsung,128GB,Mobile,26575,35,930125,47,5
2024-03-18,M102,Note 12,Redmi,128GB,Mobile,14220,30,426600,106,10
2024-03-18,M103,12C,Redmi,64GB,Mobile,27056,35,946960,97,5
2024-03-18,M104,Narzo 60,Realme,128GB,Mobile,19138,35,669830,91,5
2024-03-18,M105,C55,Realme,64GB,Mobile,17442,20,348840,86,0
2024-03-18,M106,Z7 5G,iQOO,128GB,Mobile,20885,10,208850,63,5
2024-03-18,M107,Neo 7 Pro,iQOO,256GB,Mobile,19947,17,339099,30,0
2024-03-18,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,13742,31,426002,66,5
2024-03-18,M109,Nord 3 5G,OnePlus,256GB,Mobile,27534,32,881088,118,0
2024-03-18,M110,G73 5G,Motorola,128GB,Mobile,24350,25,608750,31,5
2024-03-18,M111,Edge 40 Neo,Motorola,128GB,Mobile,22898,15,343470,106,5
2024-03-18,M112,T2 5G,Vivo,128GB,Mobile,9212,13,119756,77,10
2024-03-18,M113,Y27,Vivo,64GB,Mobile,21141,26,549666,85,10
2024-03-18,M114,A78,Oppo,128GB,Mobile,18188,25,454700,121,0
2024-03-18,M115,Reno8 T,Oppo,128GB,Mobile,22398,6,134388,63,0
2024-03-18,M116,X5 Pro,Poco,256GB,Mobile,21451,34,729334,60,10
2024-03-18,M117,M6 Pro,Poco,128GB,Mobile,17962,35,628670,113,5
2024-03-18,M118,Zero 5G 2023,Infinix,128GB,Mobile,17867,5,89335,54,5
2024-03-18,M119,Spark 10,Tecno,64GB,Mobile,15977,8,127816,67,0
2024-03-19,M100,Galaxy M14,Samsung,64GB,Mobile,22428,18,403704,87,10
2024-03-19,M101,Galaxy A15,Samsung,128GB,Mobile,26121,2,52242,71,0
2024-03-19,M102,Note 12,Redmi,128GB,Mobile,14985,2,29970,98,0
2024-03-19,M103,12C,Redmi,64GB,Mobile,16092,18,289656,66,0
2024-03-19,M104,Narzo 60,Realme,128GB,Mobile,12687,1,12687,86,10
2024-03-19,M105,C55,Realme,64GB,Mobile,17628,1,17628,49,0
2024-03-19,M106,Z7 5G,iQOO,128GB,Mobile,26173,27,706671,73,0
2024-03-19,M107,Neo 7 Pro,iQOO,256GB,Mobile,19198,30,575940,77,5
2024-03-19,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,10487,10,104870,40,5
2024-03-19,M109,Nord 3 5G,OnePlus,256GB,Mobile,11244,26,292344,129,5
2024-03-19,M110,G73 5G,Motorola,128GB,Mobile,11105,12,133260,90,10
2024-03-19,M111,Edge 40 Neo,Motorola,128GB,Mobile,15482,25,387050,134,5
2024-03-19,M112,T2 5G,Vivo,128GB,Mobile,10413,16,166608,128,0
2024-03-19,M113,Y27,Vivo,64GB,Mobile,21478,3,64434,61,5
2024-03-19,M114,A78,Oppo,128GB,Mobile,15699,7,109893,124,5
2024-03-19,M115,Reno8 T,Oppo,128GB,Mobile,24368,31,755408,56,10
2024-03-19,M116,X5 Pro,Poco,256GB,Mobile,20475,21,429975,69,10
2024-03-19,M117,M6 Pro,Poco,128GB,Mobile,13677,3,41031,123,10
