date,product_id,views,clicks,add_to_cart,purchases,bounce_rate
2024-04-07,M102,118,24,5,5,36.86
2024-04-07,M103,748,174,118,25,26.87
2024-04-07,M104,294,100,53,17,26.83
2024-04-07,M105,840,205,131,32,52.14
2024-04-07,M106,210,32,22,12,69.04
2024-04-07,M107,711,178,111,35,22.74
2024-04-07,M108,159,55,13,7,59.65
2024-04-07,M109,167,37,19,7,65.52
2024-04-07,M110,919,173,82,37,48.72
2024-04-07,M111,856,102,20,32,48.75
2024-04-07,M112,14,4,1,1,69.45
2024-04-07,M113,506,191,52,18,60.39
2024-04-07,M114,557,169,52,26,57.94
2024-04-07,M115,789,131,71,32,45.2
2024-04-07,M116,52,19,11,5,33.4
2024-04-07,M117,144,48,16,13,22.98
2024-04-07,M118,759,229,158,35,77.14
2024-04-07,M119,466,141,41,20,58.49
2024-04-08,M100,104,28,22,6,32.27
2024-04-08,M101,456,65,29,22,43.25
2024-04-08,M102,324,104,24,19,76.63
2024-04-08,M103,54,21,12,3,63.39
2024-04-08,M104,430,138,35,20,72.1
2024-04-08,M105,402,137,89,23,73.59
2024-04-08,M106,376,91,37,29,41.26
2024-04-08,M107,153,37,28,13,56.46
2024-04-08,M108,347,85,30,16,79.81
2024-04-08,M109,604,82,48,35,22.93
2024-04-08,M110,739,126,100,29,75.92
2024-04-08,M111,42,15,3,4,28.08
2024-04-08,M112,614,170,76,26,65.51
2024-04-08,M113,559,116,83,34,62.21
2024-04-08,M114,843,287,118,35,21.11
2024-04-08,M115,252,37,19,15,49.71
2024-04-08,M116,242,85,23,10,55.51
2024-04-08,M117,474,153,43,31,42.27
2024-04-08,M118,230,84,59,9,29.22
2024-04-08,M119,53,9,3,4,59.89
2024-04-09,M100,541,149,66,40,40.22
2024-04-09,M101,76,28,6,7,79.81
2024-04-09,M102,702,221,52,40,50.44
2024-04-09,M103,148,56,24,13,54.08
2024-04-09,M104,767,178,115,26,47.49
2024-04-09,M105,902,351,192,37,28.11
2024-04-09,M106,333,45,21,14,32.87
2024-04-09,M107,323,68,28,22,51.57
2024-04-09,M108,297,114,29,10,21.65
2024-04-09,M109,537,73,32,24,33.4
2024-04-09,M110,240,63,26,16,79.15
2024-04-09,M111,195,63,29,7,26.38
2024-04-09,M112,901,301,140,32,79.42
2024-04-09,M113,112,35,11,6,50.72
2024-04-09,M114,888,187,82,38,25.99
2024-04-09,M115,930,286,97,31,28.72
2024-04-09,M116,259,82,65,18,39.64
2024-04-09,M117,366,43,8,16,29.96
2024-04-09,M118,45,4,1,3,33.47
2024-04-09,M119,613,70,37,32,42.93
2024-04-10,M100,1558,386,295,60,70.88
2024-04-10,M101,126,23,9,10,24.73
2024-04-10,M102,358,101,56,17,64.19
2024-04-10,M103,598,85,50,33,71.05
2024-04-10,M104,559,184,37,39,40.21
2024-04-10,M105,371,88,44,16,22.61
2024-04-10,M106,1750,292,104,64,33.05
2024-04-10,M107,265,88,50,20,53.2
2024-04-10,M108,612,185,118,33,56.85
2024-04-10,M109,650,114,75,26,24.97
2024-04-10,M110,947,336,167,66,56.69
2024-04-10,M111,274,65,32,13,29.32
2024-04-10,M112,147,24,12,11,61.64
2024-04-10,M113,216,53,35,14,31.48
2024-04-10,M114,542,116,82,47,34.08
2024-04-10,M115,259,63,35,22,22.49
2024-04-10,M116,207,73,21,17,74.8
2024-04-10,M117,266,45,21,25,60.74
2024-04-10,M118,1962,320,131,67,67.28
2024-04-10,M119,1088,235,151,47,20.38
2024-04-11,M100,367,39,15,28,47.25
2024-04-11,M101,494,177,107,40,70.0
2024-04-11,M102,303,43,34,24,54.81
2024-04-11,M103,194,65,33,13,70.82
2024-04-11,M104,413,163,116,22,60.59
2024-04-11,M105,516,128,87,37,44.55
2024-04-11,M106,221,49,18,8,23.8
2024-04-11,M107,121,26,13,11,24.71
2024-04-11,M108,237,48,33,19,24.19
2024-04-11,M109,506,78,50,40,58.01
2024-04-11,M110,309,31,16,15,75.3
2024-04-11,M111,577,97,39,34,58.17
2024-04-11,M112,765,299,209,31,60.11
2024-04-11,M113,398,78,43,24,22.31
2024-04-11,M114,344,87,17,16,54.35
2024-04-11,M115,661,78,39,38,47.19
2024-04-11,M116,673,236,175,37,47.53
2024-04-11,M117,43,5,1,3,31.88
2024-04-11,M118,598,149,78,33,36.31
2024-04-11,M119,745,106,40,26,47.46
2024-04-12,M100,190,57,28,7,67.43
2024-04-12,M101,118,28,5,6,33.35
2024-04-12,M102,730,140,61,27,57.09
2024-04-12,M103,487,182,93,19,20.22
2024-04-12,M104,34,6,1,2,62.48
2024-04-12,M105,210,57,16,11,31.15
2024-04-12,M106,1025,309,137,38,24.25
2024-04-12,M107,188,19,6,9,30.07
2024-04-12,M108,628,177,79,24,34.02
2024-04-12,M109,12,1,0,1,49.33
2024-04-12,M110,423,103,25,22,61.13
2024-04-12,M111,317,41,8,28,79.79
2024-04-12,M112,967,303,224,35,39.94
2024-04-12,M113,112,17,5,6,39.33
2024-04-12,M114,90,10,5,4,75.86
2024-04-12,M115,42,4,2,4,46.45
2024-04-12,M116,833,185,96,30,55.97
2024-04-12,M117,344,105,69,12,66.49
2024-04-12,M118,1011,399,287,36,51.13
2024-04-12,M119,299,94,34,16,51.01
2024-04-13,M100,788,81,57,31,34.79
2024-04-13,M101,204,21,4,15,75.28
2024-04-13,M102,413,143,87,18,20.24
2024-04-13,M103,216,77,46,18,76.98
2024-04-13,M104,621,118,84,23,38.79
2024-04-13,M105,657,217,93,34,68.54
2024-04-13,M106,387,94,51,35,26.2
2024-04-13,M107,475,160,45,40,54.42
2024-04-13,M108,147,41,9,5,79.56
2024-04-13,M109,95,28,5,6,30.21
2024-04-13,M110,61,14,6,5,37.62
2024-04-13,M111,171,38,25,8,45.37
2024-04-13,M112,283,57,25,14,34.0
2024-04-13,M113,528,184,74,19,59.82
2024-04-13,M114,194,63,33,9,42.44
2024-04-13,M115,455,103,56,29,79.14
2024-04-13,M116,111,12,5,5,63.61
2024-04-13,M117,708,132,26,34,72.59
2024-04-13,M118,607,74,33,22,57.03
2024-04-13,M119,939,185,86,34,57.59
2024-04-14,M100,378,64,36,20,63.06
2024-04-14,M101,578,214,164,20,58.86
2024-04-14,M102,777,137,40,31,79.67
2024-04-14,M103,67,24,13,4,65.8
2024-04-14,M104,458,114,86,30,49.72
2024-04-14,M105,295,48,38,11,75.09
2024-04-14,M106,322,127,96,12,69.36
2024-04-14,M107,214,69,34,8,78.18
2024-04-14,M108,152,54,19,9,71.95
2024-04-14,M109,288,77,50,12,47.19
2024-04-14,M110,35,7,1,3,79.46
2024-04-14,M111,363,71,50,24,32.05
2024-04-14,M112,477,170,111,35,43.43
2024-04-14,M113,22,5,1,2,41.92
2024-04-14,M114,243,36,22,10,72.36
2024-04-14,M115,20,5,2,1,27.11
2024-04-14,M116,557,86,41,19,28.17
2024-04-14,M117,395,89,61,37,68.69
2024-04-14,M118,860,182,83,29,65.01
2024-04-14,M119,712,148,80,31,32.52
2024-04-15,M100,966,369,250,36,55.76
2024-04-15,M101,275,40,17,26,59.76
2024-04-15,M102,140,55,31,6,41.64
2024-04-15,M103,132,27,12,13,35.03
2024-04-15,M104,247,84,60,18,70.4
2024-04-15,M105,451,146,79,35,77.23
2024-04-15,M106,134,22,9,6,39.33
2024-04-15,M107,938,121,66,32,21.43
2024-04-15,M108,507,149,35,33,20.43
2024-04-15,M109,342,134,40,26,60.03
2024-04-15,M110,336,43,34,28,39.6
2024-04-15,M111,12,4,0,1,70.77
2024-04-15,M112,435,92,53,20,35.48
2024-04-15,M113,269,105,31,14,28.36
2024-04-15,M114,379,146,58,29,20.07
2024-04-15,M115,804,115,47,28,51.85
2024-04-15,M116,690,239,143,38,69.93
2024-04-15,M117,166,64,47,14,71.16
2024-04-15,M118,829,114,47,34,60.43
2024-04-15,M119,603,78,18,38,35.82
2024-04-16,M100,274,94,25,14,49.63
2024-04-16,M101,837,325,225,36,34.7
2024-04-16,M102,195,73,37,9,78.17
2024-04-16,M103,621,169,41,25,56.35
2024-04-16,M104,38,4,1,3,72.73
2024-04-16,M105,341,86,30,32,65.04
2024-04-16,M106,419,134,76,15,69.32
2024-04-16,M107,232,84,40,17,23.79
2024-04-16,M108,538,60,21,31,31.37
2024-04-16,M109,324,129,39,19,61.42
2024-04-16,M110,383,115,53,16,45.41
2024-04-16,M111,276,67,53,18,56.57
2024-04-16,M112,273,79,44,24,46.07
2024-04-16,M113,295,60,21,28,33.52
2024-04-16,M114,901,124,97,31,64.05
2024-04-16,M115,1044,195,82,37,28.39
2024-04-16,M116,926,168,114,38,68.3
2024-04-16,M117,765,102,31,30,42.83
2024-04-16,M118,117,26,19,4,54.99
2024-04-16,M119,539,212,124,23,70.74
2024-04-17,M100,509,97,39,34,31.1
2024-04-17,M101,277,80,64,12,35.44
2024-04-17,M102,187,61,45,11,36.71
2024-04-17,M103,337,128,79,21,66.0
2024-04-17,M104,613,199,94,24,50.44
2024-04-17,M105,676,96,23,23,38.55
2024-04-17,M106,567,112,27,34,45.57
2024-04-17,M107,344,111,88,32,21.47
2024-04-17,M108,253,88,47,11,25.11
2024-04-17,M109,671,148,118,33,40.86
2024-04-17,M110,1051,133,75,36,61.92
2024-04-17,M111,530,176,102,36,48.73
2024-04-17,M112,128,15,5,5,75.34
2024-04-17,M113,56,8,6,2,29.12
2024-04-17,M114,605,128,74,24,77.22
2024-04-17,M115,869,172,48,39,44.75
2024-04-17,M116,570,158,81,20,63.49
2024-04-17,M117,135,22,7,8,39.44
2024-04-17,M118,176,21,12,10,67.78
2024-04-17,M119,229,62,34,14,59.47
2024-04-18,M100,230,85,46,8,66.17
2024-04-18,M101,776,280,202,31,31.73
2024-04-18,M102,161,47,36,7,54.73
2024-04-18,M103,734,90,54,38,77.7
2024-04-18,M104,244,56,39,17,36.17
2024-04-18,M105,12,1,0,1,48.77
2024-04-18,M106,611,161,90,39,20.71
2024-04-18,M107,347,52,32,13,43.58
2024-04-18,M108,49,17,4,2,26.2
2024-04-18,M109,366,107,58,18,63.82
2024-04-18,M110,151,28,11,11,21.84
2024-04-18,M111,167,50,11,16,41.69
2024-04-18,M112,133,15,11,7,61.97
2024-04-18,M113,225,54,18,14,50.68
2024-04-18,M114,578,100,71,35,26.64
2024-04-18,M115,381,125,91,14,51.49
2024-04-18,M116,282,49,29,24,46.48
2024-04-18,M117,179,39,31,7,75.18
2024-04-18,M118,837,172,53,28,31.03
2024-04-18,M119,753,109,21,27,23.84
2024-04-19,M100,759,291,63,30,53.02
2024-04-19,M101,461,166,65,32,69.78
2024-04-19,M102,431,154,117,36,62.99
2024-04-19,M103,821,238,157,32,65.72
2024-04-19,M104,514,152,71,30,23.97
2024-04-19,M105,625,152,72,29,25.48
2024-04-19,M106,553,59,12,19,77.42
2024-04-19,M107,60,7,5,5,26.89
2024-04-19,M108,197,63,46,12,66.12
2024-04-19,M109,102,14,8,7,72.63
2024-04-19,M110,86,30,7,6,20.77
2024-04-19,M111,688,70,42,26,28.08
2024-04-19,M112,171,37,8,11,29.21
2024-04-19,M113,554,190,67,22,20.17
2024-04-19,M114,454,114,40,26,72.63
2024-04-19,M115,561,106,79,28,39.85
2024-04-19,M116,589,205,55,38,78.84
2024-04-19,M117,404,148,100,26,21.81
2024-04-19,M118,1010,158,84,39,62.57
2024-04-19,M119,293,44,21,18,70.41
2024-04-20,M100,189,57,35,8,70.17
2024-04-20,M101,391,132,65,15,20.55
2024-04-20,M102,66,6,3,4,42.43
2024-04-20,M103,36,4,0,2,43.37
2024-04-20,M104,433,143,61,21,54.82
2024-04-20,M105,404,43,29,40,52.8
2024-04-20,M106,637,251,134,34,53.14
2024-04-20,M107,241,66,19,19,49.39
2024-04-20,M108,323,50,28,17,76.72
2024-04-20,M109,524,184,36,35,55.18
2024-04-20,M110,48,7,1,3,41.52
2024-04-20,M111,615,65,52,29,77.86
2024-04-20,M112,717,228,151,30,25.92
2024-04-20,M113,559,86,38,36,70.19
2024-04-20,M114,659,160,52,32,61.89
2024-04-20,M115,606,101,28,25,59.64
2024-04-20,M116,885,112,63,32,50.19
2024-04-20,M117,931,191,96,37,58.88
2024-04-20,M118,272,65,28,11,40.99
2024-04-20,M119,308,37,29,17,71.05
2024-04-21,M100,713,198,90,40,30.46
2024-04-21,M101,83,31,12,4,55.75
2024-04-21,M102,101,34,9,9,25.22
2024-04-21,M103,717,269,93,38,69.02
2024-04-21,M104,413,105,76,25,70.09
2024-04-21,M105,467,160,122,23,52.6
2024-04-21,M106,435,88,42,16,22.42
2024-04-21,M107,242,80,33,20,51.89
2024-04-21,M108,52,12,2,5,35.28
2024-04-21,M109,201,71,48,11,73.45
2024-04-21,M110,62,6,4,3,27.06
2024-04-21,M111,836,193,46,28,67.96
2024-04-21,M112,586,91,29,27,56.55
2024-04-21,M113,535,147,71,31,77.58
2024-04-21,M114,643,139,111,25,63.85
2024-04-21,M115,980,190,43,37,39.56
2024-04-21,M116,320,104,72,14,46.58
2024-04-21,M117,447,170,110,22,56.44
2024-04-21,M118,676,89,23,24,60.84
2024-04-21,M119,150,43,26,5,67.85
2024-04-22,M100,284,30,15,17,65.52
2024-04-22,M101,738,178,53,26,46.53
2024-04-22,M102,92,19,15,6,72.08
2024-04-22,M103,273,38,19,22,20.03
2024-04-22,M104,923,274,189,34,54.23
2024-04-22,M105,249,37,18,23,59.56
2024-04-22,M106,285,51,13,20,66.6
2024-04-22,M107,556,152,120,35,51.3
2024-04-22,M108,644,79,15,26,74.92
2024-04-22,M109,500,119,81,30,45.96
2024-04-22,M110,24,4,1,2,20.42
2024-04-22,M111,827,153,79,32,74.15
2024-04-22,M112,419,136,58,30,63.83
2024-04-22,M113,985,343,215,40,73.03
2024-04-22,M114,116,19,10,4,26.31
2024-04-22,M115,636,241,148,30,76.1
2024-04-22,M116,600,116,50,20,51.25
2024-04-22,M117,112,44,29,5,41.17
2024-04-22,M118,264,91,41,19,64.03
2024-04-22,M119,964,358,172,39,50.75
2024-04-23,M100,106,26,12,8,78.15
2024-04-23,M101,399,89,61,16,34.56
2024-04-23,M102,942,98,60,36,20.24
2024-04-23,M103,45,11,6,3,37.07
2024-04-23,M104,239,61,29,9,38.76
2024-04-23,M105,530,117,62,18,36.63
2024-04-23,M106,84,9,4,3,44.18
2024-04-23,M107,175,70,24,6,64.63
2024-04-23,M108,67,18,13,5,66.27
2024-04-23,M109,103,28,12,6,37.86
2024-04-23,M110,205,73,36,9,79.61
2024-04-23,M111,441,144,31,33,76.2
2024-04-23,M112,1131,245,112,38,40.45
2024-04-23,M113,143,46,15,6,75.25
2024-04-23,M114,474,131,98,21,64.45
2024-04-23,M115,486,194,92,25,41.83
2024-04-23,M116,180,46,25,10,65.38
2024-04-23,M117,524,179,77,18,45.0
2024-04-23,M118,945,130,74,38,48.62
2024-04-23,M119,398,144,55,24,79.46
2024-04-24,M100,319,93,71,28,77.31
2024-04-24,M101,287,35,21,18,59.13
2024-04-24,M102,290,116,82,24,47.94
2024-04-24,M103,787,102,76,39,75.27
2024-04-24,M104,64,16,3,4,58.52
2024-04-24,M105,251,87,49,25,52.08
2024-04-24,M106,438,83,25,24,31.44
2024-04-24,M107,416,82,34,16,20.82
2024-04-24,M108,493,153,104,30,55.27
2024-04-24,M109,103,18,11,6,39.98
2024-04-24,M110,306,35,12,11,33.45
2024-04-24,M111,411,160,119,27,68.07
2024-04-24,M112,100,16,5,6,47.52
2024-04-24,M113,591,236,131,27,68.53
2024-04-24,M114,142,53,38,7,29.35
2024-04-24,M115,938,120,48,33,28.38
2024-04-24,M116,521,114,56,39,48.92
2024-04-24,M117,376,74,41,30,67.53
2024-04-24,M118,204,76,17,12,55.11
2024-04-24,M119,21,4,2,1,40.68
2024-04-25,M100,431,53,19,20,22.2
2024-04-25,M101,185,25,20,8,35.09
2024-04-25,M102,139,39,16,9,35.93
2024-04-25,M103,615,153,102,21,36.45
2024-04-25,M104,210,71,21,9,65.96
2024-04-25,M105,490,190,110,38,34.96
2024-04-25,M106,144,52,15,6,77.39
2024-04-25,M107,411,102,63,26,63.95
2024-04-25,M108,20,8,4,2,39.5
2024-04-25,M109,848,291,84,40,74.37
2024-04-25,M110,216,40,25,13,58.95
2024-04-25,M111,277,107,24,11,41.88
2024-04-25,M112,583,130,79,28,53.45
2024-04-25,M113,105,25,5,6,76.21
2024-04-25,M114,174,40,18,8,68.68
2024-04-25,M115,628,210,84,28,23.06
2024-04-25,M116,184,31,16,8,45.72
2024-04-25,M117,385,101,51,13,66.09
2024-04-25,M118,940,253,105,32,33.93
2024-04-25,M119,210,83,42,14,71.47
2024-04-26,M100,288,101,66,19,56.04
2024-04-26,M101,539,158,35,27,21.75
2024-04-26,M102,261,57,36,17,53.93
2024-04-26,M103,232,77,51,16,21.04
2024-04-26,M104,488,86,20,30,53.85
2024-04-26,M105,185,39,28,9,21.4
2024-04-26,M106,193,48,33,14,56.33
2024-04-26,M107,832,247,167,39,21.43
2024-04-26,M108,428,129,38,36,30.36
2024-04-26,M109,188,31,24,16,70.9
2024-04-26,M110,648,143,106,39,21.99
2024-04-26,M111,776,230,167,33,73.64
2024-04-26,M112,707,99,43,24,30.94
2024-04-26,M113,138,48,29,12,31.62
2024-04-26,M114,563,115,32,32,64.44
2024-04-26,M115,80,26,17,6,66.99
2024-04-26,M116,430,71,14,28,71.01
2024-04-26,M117,324,35,22,21,25.1
2024-04-26,M118,268,79,17,18,71.95
2024-04-26,M119,456,77,24,17,50.65
2024-04-27,M100,754,188,132,28,36.78
2024-04-27,M101,784,277,68,32,38.93
2024-04-27,M102,863,251,175,29,64.12
2024-04-27,M103,108,38,12,4,73.44
2024-04-27,M104,458,60,37,31,31.61
2024-04-27,M105,462,178,141,30,61.62
2024-04-27,M106,346,44,13,32,45.28
2024-04-27,M107,950,378,88,36,74.09
2024-04-27,M108,146,40,30,8,45.15
2024-04-27,M109,124,49,19,6,28.24
2024-04-27,M110,179,48,22,11,20.79
2024-04-27,M111,961,309,238,38,69.31
2024-04-27,M112,501,159,64,17,46.4
2024-04-27,M113,138,53,26,5,75.01
2024-04-27,M114,157,26,16,7,47.66
2024-04-27,M115,195,54,39,8,61.69
2024-04-27,M116,190,50,27,7,74.37
2024-04-27,M117,93,9,4,6,20.22
2024-04-27,M118,930,232,152,31,39.08
2024-04-27,M119,869,320,77,39,79.64
2024-04-28,M100,378,55,43,29,50.01
2024-04-28,M101,834,327,104,37,52.75
2024-04-28,M102,59,17,11,4,23.68
2024-04-28,M103,116,19,11,4,67.8
2024-04-28,M104,325,83,59,25,63.17
2024-04-28,M105,301,112,70,12,35.43
2024-04-28,M106,48,4,0,2,40.5
2024-04-28,M107,764,95,60,26,50.96
2024-04-28,M108,208,24,14,10,43.23
2024-04-28,M109,687,206,106,28,20.63
2024-04-28,M110,141,18,14,9,70.36
2024-04-28,M111,568,158,79,24,38.34
2024-04-28,M112,773,299,206,29,70.29
2024-04-28,M113,1021,134,44,37,47.97
2024-04-28,M114,816,129,40,28,72.81
2024-04-28,M115,548,88,52,28,61.08
2024-04-28,M116,573,152,116,33,61.14
2024-04-28,M117,192,72,39,15,67.51
2024-04-28,M118,426,63,47,34,60.85
2024-04-28,M119,300,96,47,28,20.17
2024-04-29,M100,279,42,23,10,20.07
2024-04-29,M101,463,148,91,20,72.33
2024-04-29,M102,242,70,24,19,22.36
2024-04-29,M103,109,16,3,5,48.28
2024-04-29,M104,622,76,33,33,33.57
2024-04-29,M105,734,213,137,30,63.92
2024-04-29,M106,475,144,85,17,61.96
2024-04-29,M107,630,168,43,33,60.18
2024-04-29,M108,635,80,21,30,22.1
2024-04-29,M109,260,32,21,26,23.06
2024-04-29,M110,254,88,52,20,64.21
2024-04-29,M111,328,124,46,30,20.71
2024-04-29,M112,194,28,16,17,59.91
2024-04-29,M113,264,86,27,12,61.16
2024-04-29,M114,490,107,43,17,21.97
2024-04-29,M115,20,7,2,2,57.21
2024-04-29,M116,25,7,5,1,67.43
2024-04-29,M117,784,146,111,30,47.64
2024-04-29,M118,1099,279,218,39,33.8
2024-04-29,M119,1013,317,145,40,55.7
2024-04-30,M100,722,263,131,26,35.26
2024-04-30,M101,132,35,11,9,43.01
2024-04-30,M102,59,13,4,2,23.37
2024-04-30,M103,395,90,36,31,26.78
2024-04-30,M104,496,161,69,28,22.36
2024-04-30,M105,548,147,40,20,74.03
2024-04-30,M106,472,108,79,28,76.25
2024-04-30,M107,256,54,38,10,67.36
2024-04-30,M108,45,15,12,2,66.29
2024-04-30,M109,359,83,50,13,26.91
2024-04-30,M110,645,65,46,26,39.21
2024-04-30,M111,103,15,10,4,38.07
2024-04-30,M112,367,138,73,32,51.26
2024-04-30,M113,990,299,191,36,50.55
2024-04-30,M114,541,123,28,26,50.93
2024-04-30,M115,616,147,93,40,44.05
2024-04-30,M116,76,30,7,4,60.43
2024-04-30,M117,824,147,62,37,39.84
2024-04-30,M118,469,157,57,18,30.96
2024-04-30,M119,702,265,115,32,39.04
2024-05-01,M100,731,261,203,28,26.56
2024-05-01,M101,189,23,15,13,77.77
2024-05-01,M102,415,88,68,15,61.58
2024-05-01,M103,256,93,34,22,44.62
2024-05-01,M104,734,203,118,30,53.23
2024-05-01,M105,622,144,104,25,33.34
2024-05-01,M106,324,41,15,24,41.42
2024-05-01,M107,350,50,26,14,59.96
2024-05-01,M108,66,20,15,6,61.67
2024-05-01,M109,270,95,19,13,72.66
2024-05-01,M110,80,12,4,7,59.4
2024-05-01,M111,374,70,23,16,40.77
2024-05-01,M112,51,9,1,2,40.1
2024-05-01,M113,194,37,24,11,69.57
2024-05-01,M114,123,45,36,5,73.06
2024-05-01,M115,895,141,106,40,28.45
2024-05-01,M116,182,72,32,15,48.23
2024-05-01,M117,579,122,93,23,36.8
2024-05-01,M118,178,41,8,10,37.68
2024-05-01,M119,133,42,11,7,48.91
2024-05-02,M100,860,215,164,30,79.2
2024-05-02,M101,584,78,31,40,45.79
2024-05-02,M102,829,128,88,36,40.16
2024-05-02,M103,122,29,16,11,68.04
2024-05-02,M104,558,101,47,24,46.76
2024-05-02,M105,728,230,174,29,51.11
2024-05-02,M106,186,55,44,7,47.66
2024-05-02,M107,460,130,63,22,36.73
2024-05-02,M108,262,83,64,13,37.69
2024-05-02,M109,12,2,1,1,20.26
2024-05-02,M110,502,84,62,19,76.14
2024-05-02,M111,534,107,74,18,79.68
2024-05-02,M112,273,69,51,27,46.1
2024-05-02,M113,392,81,58,16,79.46
2024-05-02,M114,447,97,35,15,42.61
2024-05-02,M115,525,184,113,27,21.63
2024-05-02,M116,318,66,46,24,37.18
2024-05-02,M117,19,4,1,1,45.32
2024-05-02,M118,623,233,135,22,44.43
2024-05-02,M119,127,35,20,11,53.26
2024-05-03,M100,55,9,6,3,27.94
2024-05-03,M101,585,73,43,34,21.69
2024-05-03,M102,788,163,110,36,35.14
2024-05-03,M103,225,62,26,21,26.13
2024-05-03,M104,197,27,9,18,46.97
2024-05-03,M105,176,32,13,10,23.17
2024-05-03,M106,365,122,46,14,68.51
2024-05-03,M107,1066,357,88,40,52.21
2024-05-03,M108,425,114,60,26,47.39
2024-05-03,M109,85,19,9,3,31.28
2024-05-03,M110,106,16,5,9,57.53
2024-05-03,M111,247,93,62,14,20.86
2024-05-03,M112,478,94,53,20,74.24
2024-05-03,M113,248,30,18,11,44.97
2024-05-03,M114,676,245,125,35,40.8
2024-05-03,M115,461,130,91,20,44.08
2024-05-03,M116,69,17,9,4,39.57
2024-05-03,M117,633,83,49,33,75.81
2024-05-03,M118,122,47,30,8,51.34
2024-05-03,M119,20,3,0,1,76.29
2024-05-04,M100,1058,372,254,38,52.42
2024-05-04,M101,793,228,55,35,74.68
2024-05-04,M102,361,142,106,20,36.35
2024-05-04,M103,973,366,267,37,38.61
2024-05-04,M104,889,344,108,34,79.61
2024-05-04,M105,885,234,160,34,73.01
2024-05-04,M106,408,59,13,24,34.55
2024-05-04,M107,505,92,70,28,57.01
2024-05-04,M108,111,40,10,4,67.56
2024-05-04,M109,225,48,32,14,29.56
2024-05-04,M110,357,61,39,34,76.68
2024-05-04,M111,875,310,137,34,27.61
2024-05-04,M112,773,300,183,32,52.71
2024-05-04,M113,459,154,99,32,62.15
2024-05-04,M114,676,114,82,33,28.64
2024-05-04,M115,773,266,149,30,78.89
2024-05-04,M116,589,96,19,34,50.35
2024-05-04,M117,794,193,109,30,33.59
2024-05-04,M118,178,45,11,11,77.4
2024-05-04,M119,81,21,6,8,59.95
2024-05-05,M100,138,27,13,8,58.26
2024-05-05,M101,52,16,10,3,34.56
2024-05-05,M102,696,177,57,24,31.57
2024-05-05,M103,522,85,68,19,71.08
2024-05-05,M104,215,84,57,10,62.83
2024-05-05,M105,44,4,2,4,39.84
2024-05-05,M106,206,53,32,12,62.34
2024-05-05,M107,841,139,34,36,76.49
2024-05-05,M108,79,21,7,3,64.73
2024-05-05,M109,542,86,27,20,53.05
2024-05-05,M110,637,177,37,22,38.73
2024-05-05,M111,557,120,29,39,65.8
2024-05-05,M112,456,129,68,30,40.27
2024-05-05,M113,205,53,24,10,78.87
2024-05-05,M114,860,320,230,40,22.32
2024-05-05,M115,366,49,22,26,48.6
2024-05-05,M116,861,121,70,29,67.32
2024-05-05,M117,217,57,36,11,72.17
2024-05-05,M118,435,102,53,20,43.46
2024-05-05,M119,711,168,110,36,20.61
2024-05-06,M100,635,194,123,35,75.65
2024-05-06,M101,610,232,156,34,49.97
2024-05-06,M102,34,6,2,2,62.7
2024-05-06,M103,988,134,46,35,37.01
2024-05-06,M104,309,75,49,14,47.91
2024-05-06,M105,1086,332,73,38,20.63
2024-05-06,M106,783,306,102,35,34.35
2024-05-06,M107,1009,234,126,38,54.96
2024-05-06,M108,57,13,4,2,45.3
2024-05-06,M109,302,92,44,27,21.44
2024-05-06,M110,534,205,82,25,32.38
2024-05-06,M111,91,13,2,7,33.52
2024-05-06,M112,162,52,11,10,61.63
2024-05-06,M113,90,32,22,6,49.93
2024-05-06,M114,304,78,24,11,52.66
2024-05-06,M115,183,40,21,12,52.98
2024-05-06,M116,227,63,47,20,66.5
2024-05-06,M117,119,13,10,10,60.42
2024-05-06,M118,734,102,43,25,69.12
2024-05-06,M119,265,84,33,16,70.26
2024-05-07,M100,522,135,78,32,47.5
2024-05-07,M101,113,39,22,8,29.94
2024-05-07,M102,771,95,39,30,75.56
2024-05-07,M103,684,223,154,31,59.6
2024-05-07,M104,338,92,62,15,74.99
2024-05-07,M105,1063,257,141,38,77.64
2024-05-07,M106,708,215,130,36,56.7
2024-05-07,M107,649,158,34,27,73.46
2024-05-07,M108,661,232,107,33,61.3
2024-05-07,M109,746,108,31,35,46.59
2024-05-07,M110,587,189,83,28,72.52
2024-05-07,M111,19,1,0,1,57.46
2024-05-07,M112,151,59,31,11,27.86
2024-05-07,M113,685,104,27,31,76.54
2024-05-07,M114,707,241,183,25,58.71
2024-05-07,M115,892,172,133,38,65.56
2024-05-07,M116,210,61,18,11,72.42
2024-05-07,M117,512,98,24,20,37.96
2024-05-07,M118,175,48,18,8,62.63
2024-05-07,M119,343,53,13,18,68.23
2024-05-08,M100,371,138,44,33,48.42
2024-05-08,M101,367,133,105,17,72.9
2024-05-08,M102,447,95,20,21,50.77
2024-05-08,M103,950,167,71,39,77.06
2024-05-08,M104,138,36,28,9,71.49
2024-05-08,M105,15,6,1,1,67.15
2024-05-08,M106,561,129,26,27,64.21
2024-05-08,M107,497,198,64,32,79.92
2024-05-08,M108,105,24,13,5,58.64
2024-05-08,M109,312,104,52,29,25.42
2024-05-08,M110,658,248,71,25,69.36
2024-05-08,M111,350,39,18,12,63.11
2024-05-08,M112,577,99,41,24,48.69
2024-05-08,M113,161,53,13,8,62.44
2024-05-08,M114,374,141,89,23,56.47
2024-05-08,M115,658,87,25,40,68.03
